,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
46377,1,0,0,1,1,0,1,0,1,1
46393,3,0,2,1,1,0,1,1,1,1
46396,1,1,3,1,1,0,1,1,1,1
46418,3,1,0,1,1,0,0,0,0,0
46423,1,0,1,1,1,0,1,1,0,1
46428,0,0,2,1,0,0,1,1,1,1
46429,0,1,2,1,0,0,1,1,1,1
46431,3,1,0,1,1,1,1,1,1,1
46434,2,0,1,1,0,0,0,1,1,1
46444,2,0,0,1,1,0,1,1,1,0
46492,0,1,1,1,1,0,1,1,1,1
46494,1,1,1,1,1,0,0,1,1,1
46534,3,0,1,1,1,0,1,1,1,0
46536,2,0,2,1,1,0,1,1,1,1
46549,3,1,2,1,1,1,1,1,1,1
46568,2,0,1,1,1,0,1,0,1,1
46572,3,1,0,1,0,0,1,1,1,1
46573,2,1,0,1,1,0,1,0,1,1
46575,1,1,1,1,0,0,1,1,1,0
46576,2,1,0,1,1,0,1,1,1,1
46577,2,0,0,1,1,0,1,1,1,1
46578,1,0,1,1,1,0,1,1,1,0
46581,0,0,1,1,0,0,1,1,1,1
46583,1,0,1,1,0,0,1,1,1,0
46584,0,0,1,1,0,0,1,1,1,1
46585,2,0,0,1,0,0,1,0,1,1
46586,2,0,2,1,1,0,1,0,0,0
46587,2,1,0,1,1,0,1,0,0,0
46588,2,1,2,1,1,1,1,1,0,0
46591,3,0,1,1,1,1,1,0,0,0
46592,2,0,1,1,1,1,1,1,1,1
46593,2,1,1,1,1,1,1,0,0,0
46594,2,1,1,1,1,0,1,0,0,0
46599,2,1,2,1,1,0,1,1,1,0
46603,2,0,1,1,0,0,0,1,1,1
46611,3,0,0,1,1,0,1,1,1,1
46612,3,0,0,1,1,0,1,1,1,1
46613,2,0,0,1,1,0,1,0,1,1
46616,2,1,0,1,0,0,1,1,1,1
46618,2,0,0,1,0,0,1,1,1,1
46619,2,0,0,1,1,0,1,1,0,0
46629,2,1,2,1,1,0,1,1,1,0
46657,1,0,0,1,0,0,1,1,1,1
46658,1,0,0,1,0,0,1,1,1,1
46664,1,1,1,0,0,0,0,1,1,1
46667,2,1,1,1,0,0,1,1,1,0
46680,2,1,1,1,1,0,1,1,1,1
46682,2,0,1,1,0,0,1,1,1,1
46684,2,1,2,1,1,0,1,1,0,0
46692,0,1,1,0,0,0,0,1,1,1
46693,0,0,1,0,0,0,0,1,1,1
46694,0,1,1,0,0,0,0,1,1,1
46695,0,1,1,0,0,0,0,1,1,1
46696,0,0,1,0,0,0,0,1,1,1
46697,2,0,1,1,0,0,0,1,1,1
46705,0,0,2,1,0,0,1,1,1,1
46709,0,0,2,1,0,0,1,1,1,1
46720,2,0,1,1,0,0,0,1,1,1
46721,2,0,1,1,1,0,1,1,1,1
46723,2,1,0,1,0,0,0,1,1,1
46736,0,1,0,0,0,0,0,1,1,1
46748,0,0,2,1,0,0,1,1,1,1
46749,1,1,0,1,0,0,1,1,1,1
46750,2,0,1,1,1,0,0,1,1,1
46753,0,0,1,1,0,0,1,1,1,1
46754,0,0,2,1,0,0,1,1,1,1
46755,0,1,2,1,0,0,1,1,1,1
46758,3,0,0,1,1,1,1,0,1,1
46767,0,1,2,1,0,0,1,1,1,1
46768,0,0,2,1,0,0,1,1,1,1
46769,0,0,2,1,0,0,1,1,1,1
46770,0,0,2,1,0,0,1,1,1,1
46771,0,0,2,1,0,0,1,1,1,1
46772,0,1,2,1,1,0,1,1,1,1
46799,2,0,2,0,1,0,1,0,0,0
46807,2,1,3,1,0,0,1,0,0,0
46839,2,1,2,1,0,0,1,0,0,0
46842,0,0,1,1,0,0,1,1,1,1
46843,0,0,1,0,1,0,1,1,1,1
46851,3,0,0,1,1,0,1,1,1,1
46855,1,0,1,0,0,0,1,1,1,1
46870,2,1,0,1,1,0,1,0,0,0
46888,1,1,1,1,1,0,1,1,1,0
46889,2,0,2,1,1,0,0,1,1,0
46890,2,1,2,1,1,0,0,1,1,0
46892,1,0,1,1,1,0,1,1,1,1
46902,0,0,0,0,0,0,0,1,1,1
46903,0,0,0,0,0,0,0,1,1,1
46915,3,0,1,1,1,0,1,1,1,1
46916,1,0,1,1,1,0,0,1,1,0
46917,1,0,2,1,1,0,1,1,1,0
46922,2,1,1,1,1,0,1,0,0,0
46923,2,0,1,1,1,0,1,1,1,1
46944,1,0,1,1,1,0,1,1,1,1
46950,2,0,2,1,0,0,1,1,1,1
46960,3,0,0,0,0,0,1,1,1,1
46978,1,0,0,1,1,0,1,1,1,1
46985,2,0,1,1,1,0,1,1,1,0
46986,2,1,0,1,1,0,1,1,1,1
46987,0,0,1,1,0,0,1,1,1,1
46988,3,0,1,1,0,0,1,1,1,0
46994,1,0,1,0,0,0,1,1,1,1
46999,2,1,1,1,1,0,1,1,1,1
47013,2,0,2,1,1,0,1,1,1,1
47028,2,0,1,1,1,0,1,1,1,1
47032,1,0,1,1,0,0,1,1,1,1
47036,2,0,0,1,1,0,1,1,1,0
47039,2,1,2,1,1,0,1,1,0,0
47043,2,0,0,0,1,0,1,1,1,0
47044,2,0,0,1,1,0,1,1,1,0
47049,2,1,1,1,1,0,1,1,1,0
47054,0,1,2,0,1,0,1,1,1,1
47055,0,0,2,0,1,0,1,1,1,1
47060,0,1,2,0,0,0,1,1,1,1
47067,1,1,0,1,1,0,1,0,1,0
47068,0,1,1,1,0,0,1,1,1,1
47069,2,1,2,1,1,0,1,1,1,1
47070,2,0,2,1,1,0,1,1,1,1
47081,1,1,2,1,1,0,1,1,1,1
47088,1,0,1,1,0,0,1,1,1,0
47091,1,0,0,1,1,0,1,1,0,1
47092,2,0,0,1,1,0,1,1,1,1
47094,1,1,1,1,1,0,0,1,1,1
47097,2,1,2,0,1,0,1,1,1,1
47099,1,0,0,1,0,0,1,1,1,1
47107,3,0,2,1,1,0,1,1,1,1
47110,2,1,1,0,0,0,1,1,1,1
47115,2,1,1,1,0,0,1,0,0,0
47118,2,1,1,1,1,0,1,1,0,1
47119,0,0,1,1,0,0,1,1,1,1
47120,0,0,1,1,1,0,1,1,1,1
47129,1,0,0,1,0,0,1,1,1,1
47139,2,1,3,1,0,0,1,1,1,1
47141,0,0,2,1,0,0,1,1,1,1
47142,0,1,2,1,0,0,1,1,1,1
47143,0,1,1,0,0,0,1,1,1,1
47144,0,1,1,0,0,0,1,1,1,1
47147,3,0,0,1,1,1,1,1,1,1
47148,2,0,1,1,1,0,1,1,1,0
47149,3,0,1,1,1,0,0,1,1,1
47152,2,1,0,1,1,0,1,1,1,1
47154,1,1,2,1,1,0,1,1,1,1
47155,1,1,2,0,0,1,1,1,1,1
47156,1,1,2,1,1,0,1,0,0,0
47157,2,0,1,1,1,0,1,1,1,0
47158,2,0,1,1,0,0,0,1,1,1
47167,2,0,2,1,1,0,0,1,1,1
47171,2,1,2,1,1,0,1,1,1,0
47175,0,1,1,1,1,0,1,1,1,0
47176,2,1,1,1,1,0,1,0,1,0
47186,1,1,2,1,1,0,1,1,1,1
47187,2,0,2,1,1,0,1,1,1,1
47189,2,1,0,1,1,0,1,1,1,0
47191,2,0,1,1,1,0,1,1,1,0
47192,0,0,1,1,0,0,1,1,1,1
47198,2,0,1,1,1,0,1,1,1,0
47203,1,1,1,1,1,0,1,1,1,1
47214,0,0,0,1,0,0,0,1,1,1
47215,0,1,1,0,0,0,0,1,1,1
47216,0,1,1,1,0,0,0,1,1,1
47218,2,1,2,1,1,0,1,1,1,1
47219,1,1,1,1,1,0,1,1,1,0
47222,1,1,1,1,1,0,1,1,1,1
47225,1,0,1,1,1,0,1,1,1,0
47239,2,1,2,1,1,1,1,0,1,0
47240,2,0,2,1,1,1,1,0,1,0
47257,0,0,2,0,0,0,1,1,1,1
47258,0,1,2,0,0,0,1,1,1,1
47276,0,1,1,1,0,0,1,1,1,1
47279,1,1,1,1,0,0,1,0,1,1
47285,2,1,0,1,1,0,1,1,1,1
47289,1,1,0,1,1,0,0,0,0,0
47291,2,1,2,1,1,0,1,1,1,0
47295,2,0,1,1,0,0,1,1,0,0
47303,2,1,1,1,1,0,1,1,1,1
47309,3,0,0,1,1,1,1,1,1,1
47310,0,0,2,1,1,0,1,1,1,1
47311,2,0,0,1,0,0,1,1,1,1
47313,3,1,2,1,1,0,1,1,1,0
47336,2,0,1,1,0,0,1,1,1,0
47341,1,0,2,1,1,0,1,1,1,0
47344,1,1,2,1,0,0,1,1,0,0
47345,1,1,1,1,1,0,1,1,1,1
47354,1,1,2,1,1,0,1,1,1,1
47363,2,1,1,1,1,0,1,1,1,0
47365,2,0,2,1,1,0,1,1,0,0
47369,1,0,1,0,0,0,1,1,1,1
47372,2,1,1,1,1,0,1,1,1,0
47375,2,1,0,1,0,0,1,1,1,1
47389,2,0,2,0,1,1,1,1,1,1
47390,1,1,1,1,1,0,1,1,1,0
47391,1,0,1,1,0,0,1,1,1,1
47393,1,0,1,0,0,0,1,1,1,1
47394,1,0,1,0,0,0,1,1,1,1
47400,0,0,0,1,0,0,1,1,1,1
47409,2,1,1,1,1,0,1,0,1,0
47411,1,1,1,1,1,0,1,1,1,1
47421,1,0,1,1,1,0,1,1,1,1
47428,2,1,1,0,1,0,0,1,1,1
47436,2,0,2,1,1,0,1,1,1,1
47437,2,0,1,1,1,0,1,1,1,1
47444,2,1,2,1,1,0,1,1,1,1
47454,2,1,1,1,1,0,1,0,0,0
47461,2,1,1,1,1,0,1,1,1,1
47466,1,0,0,0,0,0,1,1,1,1
47469,1,1,1,1,0,0,1,0,1,1
47473,1,0,1,1,1,0,1,1,1,0
47474,2,1,1,1,1,0,1,1,1,0
47476,2,1,1,1,1,0,1,1,1,1
47484,2,0,0,1,0,0,1,1,1,1
47489,2,1,2,1,1,0,1,1,0,0
47492,0,1,1,1,0,0,1,1,1,1
47498,1,0,1,1,1,0,0,1,1,1
47500,2,1,1,1,1,0,1,1,0,0
47504,1,1,2,0,1,0,1,1,0,0
47507,1,0,2,1,1,0,1,1,1,1
47515,0,1,1,1,1,0,1,1,1,0
47522,2,0,2,1,1,0,1,0,1,0
47523,2,1,0,1,1,0,1,0,1,0
47529,2,0,0,0,0,0,1,1,1,1
47530,3,0,0,1,0,0,1,1,1,1
47534,3,0,0,0,0,0,1,1,1,1
47535,2,0,0,1,0,0,1,1,1,1
47537,3,1,0,0,0,1,1,1,1,1
47545,1,1,3,1,0,0,1,1,1,1
47546,2,0,1,1,1,0,1,1,1,0
47550,2,0,1,1,1,0,1,1,0,1
47551,0,1,1,0,1,0,0,0,0,0
47552,2,0,1,1,1,0,1,1,1,1
47555,2,0,0,1,0,0,1,0,1,1
47559,2,1,2,1,1,0,1,1,0,0
47560,2,0,1,1,1,0,1,1,0,0
47565,2,0,2,1,1,0,1,0,1,1
47570,2,0,2,1,1,1,1,1,1,0
47575,1,1,0,1,0,0,1,0,1,1
47587,1,0,1,0,1,0,0,1,1,0
47595,1,1,1,1,0,0,1,1,1,0
47600,1,0,1,1,1,0,1,1,1,0
47601,2,0,2,1,1,0,1,1,1,1
47603,2,0,2,1,0,0,1,0,0,0
47604,0,0,2,0,0,0,0,1,1,1
47611,3,0,2,1,1,0,1,1,0,0
47615,2,1,2,1,1,0,1,1,1,0
47616,2,1,1,1,1,0,1,1,1,0
47617,2,0,2,1,1,0,1,1,1,0
47618,1,1,2,1,1,0,1,1,1,0
47619,2,0,2,1,1,0,1,1,0,0
47620,2,1,2,1,1,0,1,1,0,0
47621,2,0,1,1,1,1,1,1,1,1
47622,1,1,2,0,1,0,1,1,1,0
47628,2,0,2,1,1,0,1,1,1,1
47629,2,1,0,1,1,0,1,0,1,1
47634,3,0,1,1,1,0,1,1,0,0
47636,3,0,0,1,1,0,1,1,1,1
47644,2,0,2,1,1,0,1,1,0,0
47651,2,0,1,1,1,0,1,1,0,1
47654,1,0,2,1,0,0,1,1,1,1
47660,0,0,2,1,0,0,1,1,1,1
47673,1,1,1,1,1,0,1,1,1,0
47676,3,0,1,1,1,0,1,1,1,1
47679,0,1,2,1,1,0,1,1,0,0
47681,3,0,1,1,1,0,1,1,1,1
47704,3,1,1,1,1,0,1,1,1,0
47725,2,0,1,1,1,0,1,1,1,1
47726,3,1,0,1,0,1,1,0,1,1
47727,2,0,1,1,1,0,1,1,1,0
47730,2,1,1,1,1,0,1,0,1,0
47736,2,1,2,1,1,0,1,1,0,0
47738,3,1,2,1,1,0,1,1,1,0
47741,0,1,1,1,1,0,1,1,0,0
47745,2,0,2,1,1,0,1,0,0,1
47746,1,0,2,1,1,0,1,1,1,1
47747,2,0,2,1,1,0,1,1,1,1
47749,1,1,2,1,0,0,1,1,1,0
47750,1,1,2,1,1,0,1,0,0,0
47753,2,1,0,1,1,1,1,0,1,1
47755,2,1,0,1,1,1,1,0,0,0
47757,1,1,0,1,0,0,1,1,1,1
47760,2,0,2,1,1,0,1,1,0,0
47761,2,1,2,1,1,0,1,1,1,0
47763,2,0,2,1,0,0,1,1,1,1
47767,2,0,1,1,1,0,1,1,1,0
47768,0,0,1,1,1,0,1,1,1,1
47779,2,1,1,1,1,0,1,0,1,1
47785,2,0,2,1,1,0,1,1,1,0
47797,2,1,2,1,1,0,1,1,0,1
47802,2,1,2,1,0,0,0,0,0,0
47803,3,0,1,1,1,0,1,1,1,1
47811,2,0,2,1,1,0,1,1,0,0
47812,2,1,1,1,1,0,1,1,1,0
47822,1,0,1,1,1,0,1,1,1,0
47827,2,1,2,1,0,0,0,0,0,0
47831,1,1,1,0,0,0,1,1,1,1
47845,2,1,1,1,1,0,1,1,1,1
47846,2,0,1,1,1,0,1,1,1,1
47847,2,1,2,1,1,0,1,1,1,1
47851,2,1,1,1,1,0,1,1,0,0
47852,2,1,3,0,0,0,0,1,1,0
47856,1,1,2,1,0,0,1,1,1,1
47864,3,1,0,1,1,1,1,1,1,1
47866,1,1,1,1,1,0,1,1,1,0
47868,1,1,1,1,1,0,1,1,1,0
47876,1,1,2,1,1,0,1,0,1,1
47879,2,0,2,1,1,0,1,1,1,0
47880,1,1,2,1,1,0,0,1,1,0
47882,2,1,2,1,1,0,1,0,0,0
47883,2,0,1,1,1,1,1,1,1,0
47885,1,1,0,1,1,0,1,0,1,0
47889,1,1,1,0,1,0,0,1,1,0
47890,1,1,0,1,0,0,1,1,1,1
47894,3,1,2,1,1,1,1,1,1,0
47897,1,0,2,1,1,0,1,0,1,0
47898,2,1,2,1,1,0,1,1,1,1
47904,1,0,2,1,1,0,0,1,0,0
47905,2,1,2,1,1,0,1,1,0,0
47907,1,0,2,1,1,0,1,1,1,1
47910,2,1,2,1,1,0,1,1,1,0
47911,1,1,2,1,0,0,0,1,1,1
47916,1,0,1,1,1,0,1,0,0,0
47918,2,0,2,1,1,0,1,1,1,0
47919,1,1,3,1,1,1,1,0,1,1
47925,1,1,1,1,1,1,1,1,1,1
47927,2,1,1,1,1,0,1,0,0,0
47928,2,0,2,1,1,0,1,1,1,0
47932,1,1,1,1,1,0,1,1,1,0
47935,2,1,2,1,1,0,1,0,0,0
47939,1,1,2,1,1,0,1,0,0,0
47940,3,0,2,1,0,1,1,0,1,0
47942,2,0,1,1,1,0,1,1,0,0
47946,2,1,2,1,1,0,1,0,0,0
47947,2,0,1,1,1,0,1,1,1,0
47959,2,0,1,1,0,1,1,1,1,1
47966,2,0,0,1,1,0,1,1,1,0
47969,2,1,2,1,1,0,1,1,1,0
47976,2,1,2,1,1,0,1,1,0,0
47978,2,0,1,1,1,0,1,1,0,0
47980,2,0,1,1,1,0,1,1,1,1
47985,2,0,2,0,1,0,0,1,1,1
47989,1,1,3,1,1,0,1,1,0,0
47990,2,1,1,1,1,0,1,0,1,0
47994,2,0,3,1,1,0,1,1,0,0
47995,2,1,1,1,1,1,1,0,1,1
48005,2,0,3,1,1,1,1,0,0,0
48023,0,1,1,1,0,0,1,1,1,1
48024,1,0,0,1,1,0,1,1,1,1
48028,0,1,2,1,0,0,1,1,1,1
48029,0,1,2,1,0,0,1,1,1,1
48049,1,1,1,1,1,0,1,1,1,1
48051,0,0,2,1,0,1,1,1,1,1
48052,0,0,2,1,1,0,1,1,1,1
48057,2,0,1,1,1,0,1,0,1,0
48058,0,0,1,1,0,0,1,1,1,1
48059,0,0,2,1,0,0,1,1,1,1
48060,0,1,1,1,0,0,1,1,1,1
48061,0,1,1,1,0,0,1,1,1,1
48062,0,0,1,1,0,0,1,1,1,1
48063,2,1,0,1,0,0,1,1,1,1
48068,2,1,0,1,0,0,1,0,1,1
48084,2,0,2,1,0,0,1,1,1,0
48085,0,0,1,1,0,0,1,1,1,1
48089,0,0,2,1,0,0,0,1,1,1
48090,2,0,2,1,0,0,0,1,1,1
48091,2,1,0,1,0,0,0,1,1,1
48092,0,0,2,1,0,0,0,1,1,1
48093,0,1,2,1,0,0,0,1,1,1
48120,0,1,2,1,0,0,0,1,1,1
48122,1,0,1,1,0,0,1,1,1,0
48124,2,1,0,1,0,0,1,1,1,1
48146,0,0,1,1,0,0,1,1,1,1
48152,0,0,1,1,1,0,1,1,1,1
48154,1,1,0,1,1,0,1,1,1,1
48156,0,1,0,0,0,0,1,1,1,1
48157,0,0,0,0,0,0,1,1,1,1
48158,0,1,0,0,0,0,1,1,1,1
48159,0,0,0,0,0,0,1,1,1,1
48160,0,0,0,0,0,0,1,1,1,1
48161,0,0,0,0,0,0,1,1,1,1
48162,0,1,0,0,0,0,1,1,1,1
48163,2,0,0,1,1,0,1,1,1,1
48164,0,1,1,0,0,0,1,1,1,1
48165,0,0,1,0,0,0,1,1,1,1
48166,1,1,0,1,1,0,1,1,1,1
48167,1,0,0,1,1,0,1,1,1,1
48168,0,1,1,0,1,0,1,1,1,1
48175,2,1,2,1,0,0,1,1,1,0
48176,2,0,3,1,1,0,1,1,1,0
48177,1,0,1,1,0,0,1,1,1,1
48178,2,1,3,1,0,0,1,1,1,1
48179,1,1,2,1,0,0,1,1,0,0
48180,2,0,2,1,1,0,1,1,1,0
48182,2,0,1,1,1,0,1,1,1,1
48183,2,0,0,1,1,0,1,1,1,1
48201,0,0,2,1,1,0,1,1,1,1
48206,0,1,0,1,0,0,1,1,1,0
48227,2,0,1,1,0,0,1,1,1,0
48231,2,0,1,1,1,0,1,1,1,0
48232,0,1,1,0,1,0,1,1,1,1
48234,1,0,1,1,0,0,1,1,1,0
48237,0,0,2,1,1,0,1,1,1,1
48238,1,1,1,1,1,0,1,0,1,0
48239,0,0,2,1,0,0,0,1,1,1
48240,0,0,2,1,0,0,0,1,1,1
48251,2,1,3,1,0,0,0,1,1,1
48272,1,0,1,1,0,0,1,0,1,0
48273,0,0,1,1,0,0,1,1,1,1
48280,2,0,1,1,1,0,1,1,0,0
48282,3,0,0,1,1,0,1,1,1,1
48283,2,1,1,1,1,0,1,1,1,1
48286,3,0,0,1,0,0,0,1,1,1
48291,1,0,0,1,1,0,1,0,1,1
48296,2,1,1,1,1,0,1,0,1,0
48300,0,1,1,0,1,0,1,1,1,1
48301,0,0,1,0,1,0,1,1,1,1
48304,0,1,0,1,0,0,1,1,1,1
48307,0,0,1,1,0,0,1,1,1,1
48308,0,0,1,1,0,0,1,1,1,1
48322,1,1,2,1,0,0,1,1,1,1
48327,2,1,2,1,0,0,1,1,1,0
48330,3,0,0,1,0,0,0,1,1,1
48331,0,0,1,1,0,0,0,1,1,1
48332,2,1,1,1,0,0,0,1,1,1
48338,2,0,0,1,0,0,0,1,1,1
48339,1,1,0,1,1,0,1,0,1,0
48352,2,0,0,1,1,0,1,0,1,0
48362,0,1,0,1,0,0,1,0,1,1
48363,0,1,1,1,1,0,1,1,1,1
48418,1,0,1,1,1,0,1,1,1,1
48419,2,1,1,1,1,0,1,1,1,1
48421,3,0,2,1,1,0,1,1,1,1
48431,0,0,2,0,0,0,1,1,1,1
48432,0,1,1,0,0,0,1,1,1,1
48435,3,1,2,1,1,1,1,1,1,1
48437,1,0,1,1,1,0,1,1,1,1
48438,1,0,1,1,1,0,1,1,1,1
48439,1,0,1,1,1,0,1,1,1,1
48446,0,1,2,1,0,0,0,1,1,1
48447,0,0,1,1,0,0,0,1,1,1
48470,1,0,1,1,1,0,1,1,1,0
48473,1,0,0,1,1,0,1,0,0,0
48479,0,0,1,0,0,0,1,1,1,1
48480,1,1,1,1,1,0,1,1,1,1
48485,3,1,0,1,0,0,0,1,1,1
48502,2,0,2,1,0,0,0,1,1,1
48506,2,0,0,1,1,0,1,1,1,1
48507,2,0,1,1,1,0,1,1,1,1
48508,1,1,3,1,1,0,1,1,1,0
48509,1,1,0,1,0,0,0,1,1,1
48510,1,1,0,1,0,0,0,1,1,1
48513,1,1,1,1,0,0,1,1,1,0
48517,2,0,2,1,1,1,1,1,1,1
48518,0,0,1,1,0,0,1,1,1,1
48519,1,1,3,1,1,0,1,1,1,1
48521,1,1,2,1,0,0,0,1,1,1
48522,2,0,0,1,0,0,1,1,1,0
48523,2,1,1,1,1,0,1,1,1,1
48524,0,1,2,1,1,0,1,1,1,1
48532,2,1,0,1,1,0,1,0,1,1
48533,2,1,0,1,1,0,1,0,1,1
48534,2,1,0,1,1,0,1,0,1,1
48535,2,1,0,1,1,0,1,0,1,1
48536,1,0,1,1,0,0,0,1,1,1
48545,1,0,2,0,0,0,0,1,1,1
48547,2,1,2,1,1,0,1,1,1,0
48549,1,1,3,1,1,0,1,1,1,1
48551,2,0,0,1,0,0,0,1,1,1
48552,2,1,1,1,0,0,0,1,1,1
48557,0,1,0,1,0,0,1,1,1,1
48558,2,1,3,1,0,0,0,1,1,1
48564,0,0,1,1,0,0,1,1,1,1
48569,2,0,2,1,1,0,1,1,1,1
48572,2,1,0,1,1,0,1,1,1,1
48583,1,0,0,1,0,0,1,0,1,1
48585,0,0,1,1,0,0,1,1,1,1
48590,0,1,1,1,0,0,0,1,1,1
48593,0,0,1,1,0,0,1,1,1,1
48594,0,1,1,1,0,0,1,1,1,1
48599,2,0,0,1,0,0,0,1,1,1
48600,0,0,1,1,1,0,1,1,1,1
48605,2,1,1,1,1,0,1,1,1,0
48617,3,1,0,1,0,0,1,0,1,1
48620,2,1,1,1,1,0,1,1,1,1
48622,2,1,1,0,1,0,0,1,1,0
48623,2,0,2,1,0,0,0,1,1,1
48624,2,1,1,1,1,0,1,1,1,1
48627,0,1,2,1,0,0,1,1,1,1
48628,0,1,2,1,0,0,1,1,1,1
48629,0,0,1,1,0,0,1,1,1,1
48630,0,0,1,1,0,0,1,1,1,1
48631,0,0,1,1,0,0,1,1,1,1
48636,2,1,3,1,1,0,1,1,1,1
48640,1,0,0,1,1,0,1,1,1,1
48641,1,0,1,1,0,0,0,1,1,1
48643,2,0,1,0,0,0,1,1,1,1
48646,2,1,2,1,1,0,1,1,1,1
48648,2,0,0,1,1,0,1,1,1,1
48665,2,1,2,1,1,0,1,1,1,1
48666,0,1,2,1,0,0,0,1,1,1
48667,0,0,2,1,0,0,0,1,1,1
48668,3,0,1,1,1,0,1,1,1,1
48669,0,1,1,1,0,0,1,1,1,1
48670,0,0,1,1,1,0,1,1,1,1
48671,0,0,1,1,1,0,1,1,1,1
48672,2,1,2,1,1,0,1,1,1,1
48674,1,0,1,1,1,0,1,1,1,1
48677,0,1,2,1,0,0,0,1,1,1
48687,2,0,2,1,1,0,1,1,1,1
48689,1,1,0,1,1,1,1,1,1,1
48696,2,1,0,1,1,0,1,1,1,1
48699,0,1,1,1,0,0,1,1,1,1
48703,1,0,2,1,1,0,0,1,1,1
48707,0,0,1,1,0,0,1,1,1,1
48708,0,1,1,1,0,0,1,1,1,0
48720,2,1,2,1,1,0,1,1,1,1
48731,2,1,2,1,1,0,1,1,1,0
48736,1,1,0,1,0,0,0,1,1,1
48737,0,0,2,1,0,0,0,1,1,1
48738,0,1,2,1,0,0,0,1,1,1
48742,1,0,0,1,0,0,1,0,0,1
48743,1,0,0,1,1,0,1,0,1,1
48750,1,1,1,1,1,1,1,1,1,1
48756,1,1,1,1,0,0,1,1,1,1
48762,1,1,1,1,1,0,1,1,1,0
48774,2,1,2,1,1,0,1,1,1,0
48784,1,0,1,1,1,1,1,1,1,0
48786,2,0,2,1,0,0,1,1,1,1
48790,2,1,0,1,1,0,1,1,1,1
48795,1,0,1,1,1,0,1,1,1,1
48799,2,0,1,1,0,0,1,1,1,1
48801,1,0,1,1,1,0,1,1,1,1
48820,1,0,2,1,0,0,0,1,1,1
48821,1,1,1,1,1,0,1,1,1,1
48822,3,0,1,1,1,0,1,1,1,1
48824,0,0,1,1,0,0,1,1,1,1
48825,2,0,1,1,0,0,0,1,1,1
48829,2,0,1,0,1,1,0,1,1,1
48831,1,1,1,1,1,1,1,1,1,1
48832,2,0,1,1,0,0,0,1,1,1
48837,0,1,1,1,1,0,1,1,1,1
48838,1,1,0,1,0,0,1,1,1,1
48840,0,1,2,1,0,0,0,1,1,1
48842,0,0,1,1,1,0,1,1,1,1
48844,2,1,0,1,1,0,1,0,1,1
48846,2,1,1,1,1,0,1,0,1,1
48853,2,0,0,1,1,0,1,1,1,1
48854,1,0,1,1,1,0,1,1,1,0
48856,2,0,2,1,1,0,1,1,1,1
48861,2,1,1,1,0,0,0,1,1,1
48867,1,0,0,1,0,0,1,0,1,1
48872,1,1,2,1,0,0,1,1,1,1
48877,2,1,2,1,0,0,0,1,0,0
48878,1,0,1,1,0,0,0,1,1,1
48879,2,0,1,1,0,0,1,1,1,1
48881,1,0,1,1,0,0,0,1,1,0
48882,1,0,2,1,1,0,0,1,1,1
48885,2,1,2,1,1,0,1,1,1,1
48888,2,0,2,1,1,0,1,1,0,0
48890,2,1,2,1,0,0,1,1,0,0
48891,2,0,2,1,0,0,1,1,1,0
48893,1,1,1,1,1,0,1,1,1,1
48903,2,0,1,1,1,0,1,1,1,1
48907,2,0,2,1,0,0,0,1,1,1
48912,3,1,0,1,1,0,1,0,0,0
48920,2,1,0,1,1,1,1,0,1,1
48921,1,0,1,0,0,0,1,1,1,1
48922,0,1,1,1,0,0,1,1,1,1
48924,2,1,1,1,1,0,1,0,1,0
48933,1,0,1,1,1,0,1,1,1,0
48939,0,0,2,1,0,0,1,1,1,1
48940,0,0,2,1,0,0,1,1,1,1
48947,2,1,2,1,1,0,1,1,1,1
48948,2,0,0,1,0,0,0,1,1,1
48949,2,1,0,1,0,0,0,1,1,1
48967,2,1,2,0,0,0,0,1,1,1
48978,2,0,2,1,1,0,1,1,1,1
48980,1,0,1,1,1,0,1,1,1,1
48984,0,0,2,1,1,1,1,1,1,1
48986,2,1,2,1,1,1,1,1,1,1
48996,2,0,2,1,1,0,1,1,1,0
49004,1,0,1,1,1,0,1,1,1,1
49005,1,1,1,1,1,0,1,1,1,1
49012,2,0,1,1,0,0,0,1,1,1
49019,2,1,2,1,0,0,0,1,1,1
49020,2,0,1,0,0,0,1,1,1,1
49021,2,1,2,1,1,0,1,1,1,1
49027,0,1,2,1,0,0,0,1,1,1
49030,2,1,1,1,1,0,1,1,0,1
49041,2,1,2,1,0,0,0,1,1,1
49042,1,0,1,1,0,0,1,1,0,0
49043,2,1,1,1,1,0,1,1,1,1
49046,2,1,1,1,0,0,1,1,1,1
49047,2,1,1,1,0,0,0,1,1,1
49048,2,1,1,1,0,0,0,1,1,1
49059,2,0,1,1,0,0,0,1,1,1
49062,1,1,0,1,0,0,1,1,1,1
49071,2,1,1,1,1,0,1,0,0,0
49075,1,0,2,1,1,0,1,1,1,1
49083,2,1,2,1,0,0,0,1,1,1
49084,2,0,1,1,0,0,0,1,1,1
49085,2,0,1,1,1,0,1,1,1,1
49089,2,0,1,1,0,0,0,1,1,1
49095,1,0,1,1,1,0,1,1,1,0
49096,2,1,2,1,1,0,1,1,1,1
49098,1,1,1,1,1,0,1,1,1,0
49108,1,1,1,1,0,0,1,0,0,0
49115,2,0,1,1,0,0,1,1,1,1
49126,3,0,2,1,1,0,1,1,1,1
