,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats,cluster
11904,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11905,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
11906,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11907,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5
11908,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11909,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2
11910,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
11911,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
11912,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
11913,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
11914,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
11915,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
11916,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
11917,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
11918,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
11919,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11920,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11921,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2
11922,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
11923,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
11924,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
11925,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
11926,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
11927,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
11928,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
11929,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
11930,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11931,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4
11932,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
11933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
11934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
11935,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
11936,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
11937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
11938,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
11939,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11940,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11941,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
11942,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11943,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
11944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
11945,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11946,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
11947,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4
11948,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11949,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11950,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11951,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
11952,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11953,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11954,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11955,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11956,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11957,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5
11958,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
11959,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11960,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
11961,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11962,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5
11963,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11964,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11965,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
11966,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
11967,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1
11968,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1
11969,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
11971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
11972,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11973,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
11974,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
11975,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
11976,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11977,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11978,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
11979,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2
11980,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11981,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
11982,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11983,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11984,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
11985,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11986,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11987,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
11988,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
11989,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11990,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2
11991,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
11992,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2
11993,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2
11994,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
11995,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5
11996,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5
11997,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
11998,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2
11999,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12000,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12001,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12002,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12003,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5
12004,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2
12005,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12006,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2
12007,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12009,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12010,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4
12011,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
12012,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2
12013,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12014,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5
12015,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12016,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12017,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12018,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12019,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12020,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12021,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
12022,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12023,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4
12024,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12025,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12026,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
12027,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
12028,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12029,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
12030,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1
12031,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12032,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
12033,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
12034,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12035,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12036,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2
12037,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12038,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12039,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12040,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
12042,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
12043,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
12044,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12045,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12046,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12047,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12048,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
12049,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
12050,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12051,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12052,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12053,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3
12054,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12055,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
12056,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12057,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
12058,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12059,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
12060,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5
12061,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
12062,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12063,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
12064,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12065,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
12066,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12067,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12068,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12069,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12070,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12071,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12072,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
12073,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12074,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12075,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12076,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12077,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12078,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12079,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
12080,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12081,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12082,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4
12083,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12084,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12085,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12086,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
12087,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12088,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12089,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3
12090,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12091,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12092,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12093,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
12094,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12095,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12096,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4
12097,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12098,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12099,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12100,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
12101,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
12102,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2
12103,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2
12104,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
12105,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2
12106,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
12107,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2
12108,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12109,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12110,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2
12111,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
12112,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12113,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2
12114,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12115,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12116,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
12117,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
12118,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3
12119,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
12120,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3
12121,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12122,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12123,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
12124,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
12125,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12126,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12127,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12128,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12129,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12130,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12131,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12132,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
12133,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12134,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12135,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2
12136,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12137,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12138,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12139,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2
12140,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12141,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
12142,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12143,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12144,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5
12145,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12146,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12147,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12148,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2
12149,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12150,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
12151,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12152,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12153,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3
12154,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
12155,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12156,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12157,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
12158,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
12159,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
12160,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
12161,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12162,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12163,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12164,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12165,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12166,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5
12167,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2
12168,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12169,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
12170,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12171,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12172,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12173,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12174,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12175,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12176,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12177,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12178,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
12179,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12180,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12181,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
12182,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12183,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
12184,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12185,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12186,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
12187,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12188,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1
12189,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
12190,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
12191,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2
12192,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
12193,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
12194,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
12195,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
12196,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12197,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
12198,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12199,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
12200,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
12201,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
12202,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
12203,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12204,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1
12205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
12206,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
12207,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12208,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
12209,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
12210,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
12211,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
12212,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
12213,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
