,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,age,sex,size,coat,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
50237,175,120,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50238,161,-1,0,0,-1,-1,0,1,3,-1,1,0,0,1,-1,1,0
50239,110,120,1,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
50240,195,120,1,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
50241,9,120,1,0,-1,-1,3,1,3,-1,0,0,0,0,1,1,1
50242,167,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50243,167,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50244,76,83,1,0,2,3,1,0,1,3,0,0,0,0,-1,-1,-1
50245,76,83,1,0,3,-1,1,1,1,3,0,0,0,0,-1,-1,-1
50246,76,83,1,0,3,-1,1,1,1,3,0,0,0,0,-1,-1,-1
50247,167,-1,1,0,2,13,3,0,2,4,1,0,0,1,-1,-1,-1
50248,124,-1,1,0,5,-1,3,1,2,4,1,0,0,1,-1,-1,-1
50249,110,-1,1,0,-1,-1,3,0,2,-1,0,1,0,0,1,1,-1
50250,110,-1,1,0,-1,-1,3,0,2,-1,0,1,0,0,1,1,-1
50251,167,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50252,71,50,1,0,-1,-1,2,0,2,-1,1,0,1,0,-1,1,0
50253,189,60,1,0,4,-1,3,1,3,3,1,1,0,1,1,1,1
50254,202,120,1,0,-1,-1,0,1,0,-1,0,0,0,0,1,1,1
50255,63,60,1,0,2,-1,0,0,3,3,1,1,0,1,1,1,1
50256,71,-1,0,0,-1,-1,0,0,3,-1,0,1,1,0,0,1,1
50257,62,120,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50258,124,120,1,0,-1,-1,2,1,1,-1,1,0,0,0,1,1,1
50259,104,120,1,0,-1,-1,2,0,0,-1,0,0,0,0,1,1,1
50260,157,-1,1,0,2,13,3,1,1,4,1,0,0,1,-1,1,-1
50261,18,120,1,0,-1,-1,0,1,3,-1,0,0,0,0,1,1,1
50262,18,-1,1,0,4,13,0,1,2,3,1,0,0,1,-1,-1,-1
50263,10,-1,1,0,4,13,0,0,2,4,1,0,0,1,-1,-1,-1
50264,98,120,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50265,77,6,1,0,-1,-1,0,1,3,-1,1,0,0,0,-1,1,-1
50266,167,120,1,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
50267,167,120,1,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
50268,138,-1,0,0,-1,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50269,138,-1,0,0,-1,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50270,18,-1,0,0,-1,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50271,177,-1,0,0,-1,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50272,138,-1,0,0,-1,-1,0,0,2,4,1,0,0,1,-1,-1,-1
50273,167,-1,0,0,-1,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50274,167,-1,0,0,-1,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50275,138,-1,0,0,-1,-1,0,0,2,4,1,0,0,1,-1,-1,-1
50276,180,-1,0,0,-1,-1,0,0,2,4,1,0,0,1,-1,-1,-1
50277,138,-1,0,0,-1,-1,0,0,2,4,1,0,0,1,-1,-1,-1
50278,6,-1,0,0,-1,-1,0,0,2,4,1,0,0,1,-1,-1,-1
50279,138,-1,0,0,-1,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50280,110,146,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,0
50281,57,-1,1,0,14,-1,0,0,3,4,1,0,0,1,1,1,-1
50282,40,-1,0,0,-1,-1,0,0,2,-1,1,1,0,1,1,0,-1
50283,10,36,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50284,157,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50285,193,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,-1,1,1
50286,165,120,1,0,-1,-1,3,0,3,-1,1,0,0,0,1,1,-1
50287,157,-1,1,0,13,14,1,0,2,4,1,0,0,1,1,1,1
50288,195,120,1,0,-1,-1,0,0,1,-1,0,0,0,0,1,1,1
50289,16,120,1,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
50290,110,-1,1,0,10,-1,3,0,2,4,0,0,0,1,1,1,-1
50291,124,87,1,0,5,-1,0,0,2,3,0,0,0,1,1,1,-1
50292,157,-1,1,0,2,14,0,0,2,4,0,0,0,1,-1,-1,-1
50293,157,-1,1,0,4,13,0,1,2,4,0,0,0,1,-1,-1,-1
50294,180,95,1,0,2,14,0,0,2,4,0,1,0,1,1,1,1
50295,57,-1,1,0,13,14,0,1,3,4,0,0,0,1,-1,1,-1
50296,180,-1,1,0,2,14,0,1,2,3,0,0,0,1,-1,-1,-1
50297,117,76,1,0,13,14,0,1,2,4,0,0,0,1,1,1,1
50298,71,-1,1,0,5,-1,1,1,3,4,0,0,0,1,-1,1,1
50299,71,-1,1,0,4,-1,1,0,3,4,0,0,0,1,-1,1,1
50300,71,-1,1,0,10,-1,3,0,3,4,1,1,0,1,1,1,-1
50301,138,-1,1,0,5,13,1,1,2,4,0,0,0,1,1,1,1
50302,138,-1,1,0,13,-1,1,1,2,4,0,0,0,1,1,1,1
50303,167,120,1,0,-1,-1,0,0,3,-1,1,0,0,0,1,1,1
50304,53,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50305,53,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50306,167,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50307,110,-1,1,0,2,13,1,0,2,4,0,0,0,1,-1,1,-1
50308,57,60,1,0,5,-1,0,0,3,4,0,1,0,1,-1,1,-1
50309,57,-1,1,0,4,13,0,1,3,4,0,0,0,1,-1,-1,-1
50310,167,120,1,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
50311,167,120,1,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
50312,167,120,1,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
50313,38,-1,0,0,4,13,1,1,3,-1,1,1,0,1,1,1,1
50314,38,-1,0,0,2,13,1,0,3,4,1,1,0,1,1,1,1
50315,40,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50316,110,120,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50317,29,74,1,0,-1,-1,1,1,2,-1,0,0,0,1,-1,-1,-1
50318,67,74,1,0,-1,-1,1,0,2,-1,0,0,0,1,-1,-1,-1
50319,29,74,1,0,-1,-1,1,1,2,-1,0,0,0,1,-1,-1,-1
50320,110,120,1,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
50321,189,120,1,0,-1,-1,0,1,3,-1,1,0,0,0,1,1,1
50322,124,120,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50323,10,120,1,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
50324,167,120,1,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
50325,124,120,1,0,-1,-1,2,1,1,-1,1,0,0,0,1,1,1
50326,87,146,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50327,87,146,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50328,110,146,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,0
50329,18,120,1,0,-1,-1,0,0,3,-1,0,0,0,0,1,1,1
50330,215,139,1,0,-1,-1,0,1,3,-1,1,1,0,0,-1,1,1
50331,215,139,1,0,-1,-1,0,1,3,-1,1,1,0,0,-1,1,1
50332,193,-1,0,0,-1,-1,0,0,3,-1,1,1,0,0,1,1,0
50333,193,-1,0,0,-1,-1,0,1,3,-1,1,0,0,0,-1,1,0
50334,193,-1,0,0,-1,-1,0,1,3,-1,1,1,0,0,1,1,0
50335,193,-1,0,0,-1,-1,0,1,1,-1,1,1,0,0,0,1,0
50336,40,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50337,110,120,1,0,-1,-1,3,1,3,-1,0,0,0,0,1,1,1
50338,124,120,1,0,-1,-1,0,1,2,-1,0,0,0,0,1,1,1
50339,10,120,1,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
50340,40,-1,0,0,-1,-1,3,0,2,-1,1,0,0,1,1,-1,0
50341,183,-1,0,0,-1,-1,2,0,3,2,1,0,0,1,-1,-1,-1
50342,195,120,1,0,-1,-1,2,1,2,-1,0,0,0,0,1,1,1
50343,155,-1,1,0,-1,-1,1,1,2,4,0,0,0,1,1,1,1
50344,155,-1,1,0,-1,-1,1,0,2,4,0,0,0,1,1,1,1
50345,155,-1,1,0,-1,-1,1,0,2,4,0,0,0,1,1,1,1
50346,155,-1,1,0,-1,-1,1,0,2,4,0,0,0,1,1,1,1
50347,155,-1,1,0,-1,-1,1,1,2,4,0,0,0,1,1,1,1
50348,161,-1,0,0,-1,-1,2,1,3,-1,1,0,0,0,1,1,1
50349,40,120,1,0,-1,-1,0,0,0,-1,1,0,0,0,1,1,1
50350,167,120,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50351,207,189,1,0,-1,-1,0,0,3,-1,0,0,0,0,1,1,1
50352,180,120,1,0,-1,-1,3,0,2,-1,0,0,0,0,1,1,1
50353,57,120,1,0,-1,-1,0,1,3,-1,0,0,0,0,1,1,1
50354,124,-1,1,0,2,13,3,1,2,3,0,0,0,0,-1,-1,-1
50355,202,-1,1,0,13,14,3,0,2,3,0,0,0,1,-1,-1,-1
50356,124,19,1,0,-1,-1,1,0,3,-1,0,0,0,1,-1,-1,-1
50357,72,-1,1,0,2,13,0,0,2,4,1,0,0,1,-1,1,-1
50358,124,136,1,0,2,3,0,0,2,4,1,0,0,1,-1,1,1
50359,155,-1,1,0,-1,-1,1,1,2,4,0,0,0,1,1,1,1
50360,155,-1,1,0,-1,-1,1,1,2,4,0,0,0,1,1,1,1
50361,157,120,1,0,-1,-1,0,1,2,-1,0,0,0,0,1,1,1
50362,167,-1,1,0,2,-1,3,1,1,4,1,0,0,1,-1,1,-1
50363,110,120,1,0,-1,-1,1,0,2,-1,0,0,0,0,1,1,1
50364,110,120,1,0,-1,-1,1,0,2,-1,0,0,0,0,1,1,1
50365,110,120,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50366,167,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50367,161,-1,0,0,13,-1,0,1,3,3,1,1,0,1,1,1,1
50368,57,-1,0,0,2,-1,1,1,3,4,1,0,0,1,1,1,1
50369,27,-1,1,0,2,-1,2,1,2,4,1,1,0,1,-1,1,-1
50370,27,-1,1,0,2,-1,2,1,1,4,1,1,0,1,-1,1,-1
50371,10,-1,1,0,0,13,2,1,1,4,1,0,0,1,-1,1,-1
50372,124,-1,1,0,2,-1,2,0,2,4,1,0,0,1,-1,1,-1
50373,124,120,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50374,124,120,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50375,124,120,1,0,-1,-1,1,0,2,-1,0,0,0,0,1,1,1
50376,124,120,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50377,124,120,1,0,-1,-1,1,0,2,-1,0,0,0,0,1,1,1
50378,124,120,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50379,124,120,1,0,-1,-1,1,0,2,-1,0,0,0,0,1,1,1
50380,96,120,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50381,124,120,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50382,159,95,1,0,-1,-1,1,1,1,-1,1,0,0,0,1,1,1
50383,167,120,1,0,-1,-1,3,0,2,-1,1,0,0,0,1,1,1
50384,157,-1,1,0,3,-1,1,1,2,4,1,0,0,1,-1,1,-1
50385,110,146,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50386,195,-1,1,0,2,6,0,1,3,4,1,1,0,1,1,1,-1
50387,18,132,1,0,-1,-1,0,1,2,-1,0,0,0,0,1,1,1
50388,18,176,1,0,-1,-1,3,1,2,-1,1,0,0,0,1,1,-1
50389,10,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50390,40,-1,1,0,4,-1,3,0,2,4,1,0,0,1,-1,1,-1
50391,158,95,1,0,3,-1,3,1,2,4,1,0,0,1,-1,1,-1
50392,167,135,1,0,6,13,3,1,2,4,1,0,0,1,-1,1,-1
50393,167,-1,1,0,4,-1,3,0,2,4,1,0,0,1,0,-1,-1
50394,10,120,1,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
50395,40,120,1,0,-1,-1,2,0,1,-1,1,0,0,0,1,1,1
50396,167,-1,1,0,14,-1,3,0,2,4,1,0,0,1,0,1,-1
50397,124,-1,1,0,-1,-1,3,1,2,4,0,1,0,1,1,1,-1
50398,169,-1,0,0,2,-1,1,1,0,4,0,0,0,0,1,1,-1
50399,172,106,1,0,13,-1,1,1,2,4,0,0,0,1,1,1,-1
50400,172,106,1,0,14,-1,1,1,2,4,0,0,0,1,1,1,-1
50401,71,-1,0,0,-1,-1,1,0,3,-1,1,0,0,0,-1,-1,-1
50402,71,50,1,0,-1,-1,1,1,3,-1,1,0,0,0,-1,-1,-1
50403,175,189,1,0,-1,-1,0,1,3,-1,1,1,0,1,-1,1,1
50404,10,-1,1,0,6,-1,0,0,2,3,1,0,0,1,-1,-1,-1
50405,10,-1,1,0,4,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50406,157,-1,1,0,13,-1,0,1,2,3,1,0,0,1,-1,-1,-1
50407,10,-1,1,0,14,-1,0,0,1,3,1,0,0,1,-1,-1,-1
50408,10,-1,1,0,6,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50409,10,-1,1,0,2,-1,0,0,2,3,1,0,0,1,-1,-1,-1
50410,110,-1,0,0,14,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50411,180,135,1,0,2,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50412,10,-1,1,0,13,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50413,10,-1,1,0,14,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50414,138,-1,0,0,3,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50415,138,-1,0,0,4,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50416,10,-1,1,0,6,-1,0,0,2,3,1,0,0,1,-1,-1,-1
50417,10,-1,1,0,4,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50418,5,120,1,0,-1,-1,0,1,0,-1,1,0,0,0,1,1,1
50419,157,120,1,0,-1,-1,3,0,1,-1,0,0,0,0,1,1,1
50420,195,120,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50421,180,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50422,97,89,1,0,3,-1,0,1,1,4,1,0,0,1,-1,1,-1
50423,124,-1,1,0,2,13,3,0,2,4,0,0,0,1,1,1,-1
50424,124,-1,1,0,2,13,0,1,2,4,0,0,0,1,1,1,-1
50425,110,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50426,40,120,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50427,40,135,1,0,-1,-1,3,1,2,-1,1,1,0,0,-1,1,1
50428,167,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50429,32,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50430,202,-1,1,0,10,13,3,0,2,4,1,0,0,1,-1,1,-1
50431,202,-1,1,0,10,13,3,0,2,4,1,0,0,1,-1,1,-1
50432,110,120,1,0,-1,-1,1,0,3,-1,0,0,0,0,1,1,1
50433,111,-1,1,0,2,13,3,0,2,4,1,0,0,1,-1,1,0
50434,157,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50435,124,120,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50436,10,-1,1,0,-1,-1,0,1,2,3,1,0,0,1,1,1,-1
50437,180,-1,1,0,4,14,0,0,2,4,1,1,0,1,-1,-1,-1
50438,167,-1,1,0,13,14,3,0,2,4,1,0,0,1,-1,1,-1
50439,167,28,1,0,4,-1,3,0,2,4,1,0,0,1,-1,1,-1
50440,97,13,1,0,2,-1,3,1,2,4,1,0,0,1,-1,-1,-1
50441,124,120,1,0,-1,-1,3,0,2,-1,1,0,0,0,-1,-1,-1
50442,4,158,1,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
50443,105,-1,0,0,-1,-1,0,0,0,-1,1,1,0,0,1,1,-1
50444,110,172,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50445,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
50446,111,106,1,0,-1,-1,0,0,1,-1,1,1,0,0,1,1,1
50447,138,-1,0,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
50448,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
50449,138,-1,0,0,-1,-1,0,0,1,-1,0,0,0,0,1,1,1
50450,157,120,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50451,195,120,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50452,138,-1,0,0,-1,-1,2,0,1,-1,1,0,0,0,1,1,1
50453,167,120,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50454,150,120,1,0,-1,-1,0,0,3,-1,1,0,0,0,1,1,1
50455,124,120,1,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
50456,167,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50457,192,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50458,11,90,1,0,0,-1,0,0,1,3,1,1,0,1,0,0,1
50459,158,120,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50460,124,120,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50461,124,95,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50462,124,120,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50463,202,120,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50464,124,136,1,0,3,-1,3,0,2,4,1,1,0,1,1,1,1
50465,110,120,1,0,-1,-1,0,1,0,-1,0,0,0,0,1,1,1
50466,195,120,1,0,-1,-1,1,0,2,-1,0,0,0,0,1,1,1
50467,110,120,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50468,110,120,1,0,-1,-1,1,0,2,-1,0,0,0,0,1,1,1
50469,110,120,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50470,110,120,1,0,-1,-1,1,0,2,-1,0,0,0,0,1,1,1
50471,192,120,1,0,-1,-1,2,1,1,-1,0,0,0,0,1,1,1
50472,102,-1,1,0,-1,-1,1,1,2,-1,0,0,0,1,1,1,1
50473,192,-1,1,0,-1,-1,3,0,2,3,0,0,0,1,1,1,1
50474,22,121,1,0,-1,-1,1,0,1,-1,0,0,0,0,1,1,1
50475,195,120,1,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
50476,110,120,1,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
50477,97,-1,0,0,-1,-1,3,0,1,-1,1,1,0,1,1,1,-1
50478,18,106,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50479,6,120,1,0,-1,-1,1,1,2,-1,1,0,0,0,1,1,1
50480,167,120,1,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
50481,10,-1,0,0,3,6,3,0,2,-1,1,1,0,1,1,1,-1
50482,102,-1,1,0,-1,-1,0,1,1,3,1,0,0,1,1,1,-1
50483,40,120,1,0,-1,-1,0,1,2,-1,0,0,0,0,1,1,1
50484,27,-1,1,0,2,-1,2,1,2,4,1,1,0,1,1,1,1
50485,195,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50486,167,-1,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50487,167,-1,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50488,61,95,1,0,4,-1,3,1,2,4,1,1,0,1,1,1,1
50489,18,-1,1,0,1,-1,3,1,2,4,1,1,0,1,1,1,1
50490,57,-1,1,0,14,-1,0,0,3,4,1,0,0,1,-1,-1,-1
50491,110,120,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50492,195,-1,1,0,13,-1,0,1,3,3,1,0,1,1,1,1,-1
50493,195,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50494,175,120,1,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
50495,110,120,1,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
50496,57,60,1,0,-1,-1,1,1,2,-1,0,0,0,0,1,1,1
50497,157,-1,1,0,13,-1,3,1,2,4,1,1,0,1,-1,1,1
50498,157,120,1,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
50499,124,95,1,0,14,-1,3,0,2,4,1,1,0,1,1,1,1
50500,214,181,1,0,-1,-1,3,1,2,-1,1,1,0,1,-1,-1,-1
50501,178,19,1,0,-1,-1,3,1,1,-1,1,1,0,1,-1,-1,-1
50502,167,95,1,0,-1,-1,1,0,2,-1,1,0,0,0,1,1,1
50503,10,120,1,0,-1,-1,1,1,1,-1,1,0,0,0,1,1,1
50504,117,-1,1,0,10,13,3,1,2,4,0,1,0,1,-1,-1,-1
50505,180,-1,0,0,-1,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50506,138,-1,0,0,-1,-1,0,0,2,4,1,0,0,1,-1,-1,-1
50507,180,-1,0,0,-1,-1,3,1,2,3,1,0,0,1,-1,-1,-1
50508,138,-1,0,0,-1,-1,0,0,1,4,1,0,0,1,-1,-1,-1
50509,6,-1,0,0,-1,-1,0,0,2,4,1,0,0,1,-1,-1,-1
50510,138,-1,0,0,-1,-1,0,0,2,4,1,0,0,1,-1,-1,-1
50511,111,-1,1,0,12,-1,1,0,2,3,1,0,0,1,1,1,-1
50512,35,172,1,0,3,13,0,0,2,4,1,0,0,1,-1,-1,-1
50513,195,120,1,0,-1,-1,3,1,1,-1,1,0,0,0,1,1,1
50514,157,-1,1,0,13,-1,0,1,2,3,1,1,0,1,-1,-1,-1
50515,110,106,1,0,10,13,1,0,2,4,0,0,0,1,1,1,-1
50516,110,106,1,0,12,-1,1,0,2,4,0,0,0,1,1,1,-1
50517,110,106,1,0,12,-1,1,0,2,4,0,0,0,1,1,1,-1
50518,157,56,1,0,3,13,0,1,2,4,1,0,0,1,1,1,-1
50519,157,-1,1,0,10,13,0,0,2,4,0,0,0,1,-1,-1,-1
50520,11,-1,0,0,-1,-1,0,0,1,-1,1,1,0,0,1,1,1
50521,215,50,1,0,-1,-1,0,0,3,-1,1,0,0,0,-1,1,1
50522,157,-1,1,0,10,13,0,0,2,4,0,0,0,1,-1,-1,-1
50523,157,-1,1,0,13,14,3,0,2,4,0,0,0,1,1,1,-1
50524,169,106,1,0,2,4,0,1,2,3,0,0,0,0,-1,-1,-1
50525,195,120,1,0,-1,-1,0,1,3,-1,1,0,0,0,1,1,1
50526,202,120,1,0,-1,-1,0,1,0,-1,1,0,0,0,1,1,1
50527,193,-1,0,0,-1,-1,0,1,3,-1,1,0,0,0,0,-1,0
50528,105,-1,0,0,-1,-1,0,0,0,-1,1,0,0,0,-1,-1,-1
50529,105,-1,1,0,-1,-1,0,1,1,-1,1,1,0,0,1,1,1
50530,124,61,1,0,-1,-1,3,1,2,-1,1,1,0,1,1,1,-1
50531,10,120,1,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
50532,157,120,1,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
50533,195,-1,0,0,0,-1,1,0,2,4,1,0,0,1,1,1,1
50534,195,-1,0,0,0,-1,1,0,2,4,1,0,0,1,1,1,1
50535,117,-1,0,0,13,-1,3,1,3,4,1,0,0,1,1,1,-1
50536,157,-1,1,0,0,-1,0,0,2,4,1,1,0,1,-1,-1,-1
50537,180,-1,1,0,1,14,0,0,2,4,0,1,0,0,1,-1,0
50538,40,158,1,0,1,10,3,1,2,4,1,1,0,1,1,1,-1
50539,124,-1,1,0,2,-1,0,0,2,4,1,1,0,1,1,1,1
50540,110,158,1,0,0,13,1,1,2,4,0,0,0,0,1,1,1
50541,110,158,1,0,0,13,1,1,2,4,0,0,0,0,1,1,-1
50542,157,-1,1,0,3,-1,3,0,2,4,1,1,0,1,-1,-1,-1
50543,195,-1,0,0,2,13,3,0,2,4,1,1,0,1,1,1,-1
50544,124,-1,1,0,10,-1,0,1,2,4,1,1,0,1,-1,1,-1
50545,40,135,1,0,-1,-1,3,0,1,-1,1,1,1,1,1,0,0
50546,17,52,1,0,4,-1,3,1,2,4,1,1,0,1,1,1,1
50547,124,-1,1,0,2,-1,3,0,1,4,1,1,0,1,1,1,1
50548,124,-1,1,0,2,-1,3,1,1,4,1,1,0,1,1,1,-1
50549,124,-1,0,0,2,-1,3,0,2,4,1,1,0,1,1,1,-1
50550,124,-1,1,0,0,14,3,1,2,4,1,0,0,1,-1,1,-1
50551,124,-1,1,0,14,-1,3,0,2,4,1,1,0,1,1,1,-1
50552,110,106,1,0,-1,-1,3,1,2,4,1,1,0,1,1,1,-1
50553,116,60,1,0,-1,-1,1,0,3,4,0,0,0,1,1,1,1
50554,40,-1,1,0,4,-1,0,1,1,3,1,0,0,1,-1,-1,-1
50555,110,-1,1,0,2,13,0,1,1,4,1,0,1,1,-1,-1,-1
50556,57,-1,1,0,13,14,0,1,3,4,1,0,0,1,-1,-1,-1
50557,57,-1,1,0,14,-1,0,0,3,4,1,0,0,1,-1,-1,-1
50558,17,-1,1,0,14,-1,0,1,2,4,1,0,0,1,-1,-1,-1
50559,195,-1,1,0,14,-1,2,0,3,3,1,0,0,1,-1,-1,-1
50560,202,-1,1,0,12,-1,0,1,1,4,1,0,0,1,-1,-1,-1
50561,18,-1,1,0,4,-1,3,0,3,4,0,0,0,0,1,1,1
50562,157,-1,1,0,1,13,3,0,2,4,0,0,0,0,1,1,-1
50563,46,-1,1,0,1,5,0,1,1,4,0,0,0,0,1,1,1
50564,57,-1,1,0,14,-1,0,1,3,4,1,0,0,1,-1,-1,-1
50565,124,120,1,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
50566,157,-1,0,0,3,-1,0,1,1,4,0,0,0,0,1,0,0
50567,124,-1,1,0,2,-1,0,0,1,4,1,0,0,0,1,1,1
50568,157,-1,1,0,7,13,3,0,2,4,0,0,0,0,1,-1,-1
50569,157,-1,0,0,1,5,0,1,2,4,0,0,0,0,-1,-1,0
50570,124,135,1,0,3,-1,3,1,2,4,1,0,0,0,1,1,-1
50571,167,-1,1,0,13,14,3,0,1,4,1,0,0,1,-1,-1,-1
50572,124,-1,0,0,-1,-1,0,0,2,3,1,1,0,0,1,1,-1
50573,6,-1,0,0,2,13,3,0,2,4,1,1,0,1,-1,1,-1
50574,97,-1,1,0,2,14,0,0,1,3,1,1,0,1,1,1,-1
50575,124,18,1,0,2,13,0,1,2,4,1,1,0,1,1,1,-1
50576,97,-1,0,0,-1,-1,3,1,1,-1,1,0,0,1,1,1,1
50577,102,139,1,0,-1,-1,3,0,2,-1,1,1,0,0,0,1,1
50578,66,120,1,0,-1,-1,3,0,2,-1,0,0,0,0,1,1,1
50579,65,-1,0,0,10,13,0,1,2,3,1,0,1,1,1,1,-1
50580,195,-1,1,0,2,13,3,1,2,4,1,0,0,1,-1,-1,-1
