,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
46769,1,0,1,1,0,0,1,1,1,1
46770,1,0,1,1,0,0,1,1,1,1
46771,1,0,1,1,0,0,1,1,1,1
46772,1,1,1,1,1,0,1,1,1,1
46799,0,0,1,0,1,0,1,0,0,0
46807,0,1,0,1,0,0,1,0,0,0
46839,0,1,1,1,0,0,1,0,0,0
46842,1,0,2,1,0,0,1,1,1,1
46843,1,0,2,0,1,0,1,1,1,1
46851,2,0,3,1,1,0,1,1,1,1
46855,3,0,2,0,0,0,1,1,1,1
46870,0,1,3,1,1,0,1,0,0,0
46888,3,1,2,1,1,0,1,1,1,0
46889,0,0,1,1,1,0,0,1,1,0
46890,0,1,1,1,1,0,0,1,1,0
46892,3,0,2,1,1,0,1,1,1,1
46902,1,0,3,0,0,0,0,1,1,1
46903,1,0,3,0,0,0,0,1,1,1
46915,2,0,2,1,1,0,1,1,1,1
46916,3,0,2,1,1,0,0,1,1,0
46917,3,0,1,1,1,0,1,1,1,0
46922,0,1,2,1,1,0,1,0,0,0
46923,0,0,2,1,1,0,1,1,1,1
46944,3,0,2,1,1,0,1,1,1,1
46950,0,0,1,1,0,0,1,1,1,1
46960,2,0,3,0,0,0,1,1,1,1
46978,3,0,3,1,1,0,1,1,1,1
46985,0,0,2,1,1,0,1,1,1,0
46986,0,1,3,1,1,0,1,1,1,1
46987,1,0,2,1,0,0,1,1,1,1
46988,2,0,2,1,0,0,1,1,1,0
46994,3,0,2,0,0,0,1,1,1,1
46999,0,1,2,1,1,0,1,1,1,1
47013,0,0,1,1,1,0,1,1,1,1
47028,0,0,2,1,1,0,1,1,1,1
47032,3,0,2,1,0,0,1,1,1,1
47036,0,0,3,1,1,0,1,1,1,0
47039,0,1,1,1,1,0,1,1,0,0
47043,0,0,3,0,1,0,1,1,1,0
47044,0,0,3,1,1,0,1,1,1,0
47049,0,1,2,1,1,0,1,1,1,0
47054,1,1,1,0,1,0,1,1,1,1
47055,1,0,1,0,1,0,1,1,1,1
47060,1,1,1,0,0,0,1,1,1,1
47067,3,1,3,1,1,0,1,0,1,0
47068,1,1,2,1,0,0,1,1,1,1
47069,0,1,1,1,1,0,1,1,1,1
47070,0,0,1,1,1,0,1,1,1,1
47081,3,1,1,1,1,0,1,1,1,1
47088,3,0,2,1,0,0,1,1,1,0
47091,3,0,3,1,1,0,1,1,0,1
47092,0,0,3,1,1,0,1,1,1,1
47094,3,1,2,1,1,0,0,1,1,1
47097,0,1,1,0,1,0,1,1,1,1
47099,3,0,3,1,0,0,1,1,1,1
47107,2,0,1,1,1,0,1,1,1,1
47110,0,1,2,0,0,0,1,1,1,1
47115,0,1,2,1,0,0,1,0,0,0
47118,0,1,2,1,1,0,1,1,0,1
47119,1,0,2,1,0,0,1,1,1,1
47120,1,0,2,1,1,0,1,1,1,1
47129,3,0,3,1,0,0,1,1,1,1
47139,0,1,0,1,0,0,1,1,1,1
47141,1,0,1,1,0,0,1,1,1,1
47142,1,1,1,1,0,0,1,1,1,1
47143,1,1,2,0,0,0,1,1,1,1
47144,1,1,2,0,0,0,1,1,1,1
47147,2,0,3,1,1,1,1,1,1,1
47148,0,0,2,1,1,0,1,1,1,0
47149,2,0,2,1,1,0,0,1,1,1
47152,0,1,3,1,1,0,1,1,1,1
47154,3,1,1,1,1,0,1,1,1,1
47155,3,1,1,0,0,1,1,1,1,1
47156,3,1,1,1,1,0,1,0,0,0
47157,0,0,2,1,1,0,1,1,1,0
47158,0,0,2,1,0,0,0,1,1,1
47167,0,0,1,1,1,0,0,1,1,1
47171,0,1,1,1,1,0,1,1,1,0
47175,1,1,2,1,1,0,1,1,1,0
47176,0,1,2,1,1,0,1,0,1,0
47186,3,1,1,1,1,0,1,1,1,1
47187,0,0,1,1,1,0,1,1,1,1
47189,0,1,3,1,1,0,1,1,1,0
47191,0,0,2,1,1,0,1,1,1,0
47192,1,0,2,1,0,0,1,1,1,1
47198,0,0,2,1,1,0,1,1,1,0
47203,3,1,2,1,1,0,1,1,1,1
47214,1,0,3,1,0,0,0,1,1,1
47215,1,1,2,0,0,0,0,1,1,1
47216,1,1,2,1,0,0,0,1,1,1
47218,0,1,1,1,1,0,1,1,1,1
47219,3,1,2,1,1,0,1,1,1,0
47222,3,1,2,1,1,0,1,1,1,1
47225,3,0,2,1,1,0,1,1,1,0
47239,0,1,1,1,1,1,1,0,1,0
47240,0,0,1,1,1,1,1,0,1,0
47257,1,0,1,0,0,0,1,1,1,1
47258,1,1,1,0,0,0,1,1,1,1
47276,1,1,2,1,0,0,1,1,1,1
47279,3,1,2,1,0,0,1,0,1,1
47285,0,1,3,1,1,0,1,1,1,1
47289,3,1,3,1,1,0,0,0,0,0
47291,0,1,1,1,1,0,1,1,1,0
47295,0,0,2,1,0,0,1,1,0,0
47303,0,1,2,1,1,0,1,1,1,1
47309,2,0,3,1,1,1,1,1,1,1
47310,1,0,1,1,1,0,1,1,1,1
47311,0,0,3,1,0,0,1,1,1,1
47313,2,1,1,1,1,0,1,1,1,0
47336,0,0,2,1,0,0,1,1,1,0
47341,3,0,1,1,1,0,1,1,1,0
47344,3,1,1,1,0,0,1,1,0,0
47345,3,1,2,1,1,0,1,1,1,1
47354,3,1,1,1,1,0,1,1,1,1
47363,0,1,2,1,1,0,1,1,1,0
47365,0,0,1,1,1,0,1,1,0,0
47369,3,0,2,0,0,0,1,1,1,1
47372,0,1,2,1,1,0,1,1,1,0
47375,0,1,3,1,0,0,1,1,1,1
47389,0,0,1,0,1,1,1,1,1,1
47390,3,1,2,1,1,0,1,1,1,0
47391,3,0,2,1,0,0,1,1,1,1
47393,3,0,2,0,0,0,1,1,1,1
47394,3,0,2,0,0,0,1,1,1,1
47400,1,0,3,1,0,0,1,1,1,1
47409,0,1,2,1,1,0,1,0,1,0
47411,3,1,2,1,1,0,1,1,1,1
47421,3,0,2,1,1,0,1,1,1,1
47428,0,1,2,0,1,0,0,1,1,1
47436,0,0,1,1,1,0,1,1,1,1
47437,0,0,2,1,1,0,1,1,1,1
47444,0,1,1,1,1,0,1,1,1,1
47454,0,1,2,1,1,0,1,0,0,0
47461,0,1,2,1,1,0,1,1,1,1
47466,3,0,3,0,0,0,1,1,1,1
47469,3,1,2,1,0,0,1,0,1,1
47473,3,0,2,1,1,0,1,1,1,0
47474,0,1,2,1,1,0,1,1,1,0
47476,0,1,2,1,1,0,1,1,1,1
47484,0,0,3,1,0,0,1,1,1,1
47489,0,1,1,1,1,0,1,1,0,0
47492,1,1,2,1,0,0,1,1,1,1
47498,3,0,2,1,1,0,0,1,1,1
47500,0,1,2,1,1,0,1,1,0,0
47504,3,1,1,0,1,0,1,1,0,0
47507,3,0,1,1,1,0,1,1,1,1
47515,1,1,2,1,1,0,1,1,1,0
47522,0,0,1,1,1,0,1,0,1,0
47523,0,1,3,1,1,0,1,0,1,0
47529,0,0,3,0,0,0,1,1,1,1
47530,2,0,3,1,0,0,1,1,1,1
47534,2,0,3,0,0,0,1,1,1,1
47535,0,0,3,1,0,0,1,1,1,1
47537,2,1,3,0,0,1,1,1,1,1
47545,3,1,0,1,0,0,1,1,1,1
47546,0,0,2,1,1,0,1,1,1,0
47550,0,0,2,1,1,0,1,1,0,1
47551,1,1,2,0,1,0,0,0,0,0
47552,0,0,2,1,1,0,1,1,1,1
47555,0,0,3,1,0,0,1,0,1,1
47559,0,1,1,1,1,0,1,1,0,0
47560,0,0,2,1,1,0,1,1,0,0
47565,0,0,1,1,1,0,1,0,1,1
47570,0,0,1,1,1,1,1,1,1,0
47575,3,1,3,1,0,0,1,0,1,1
47587,3,0,2,0,1,0,0,1,1,0
47595,3,1,2,1,0,0,1,1,1,0
47600,3,0,2,1,1,0,1,1,1,0
47601,0,0,1,1,1,0,1,1,1,1
47603,0,0,1,1,0,0,1,0,0,0
47604,1,0,1,0,0,0,0,1,1,1
47611,2,0,1,1,1,0,1,1,0,0
47615,0,1,1,1,1,0,1,1,1,0
47616,0,1,2,1,1,0,1,1,1,0
47617,0,0,1,1,1,0,1,1,1,0
47618,3,1,1,1,1,0,1,1,1,0
47619,0,0,1,1,1,0,1,1,0,0
47620,0,1,1,1,1,0,1,1,0,0
47621,0,0,2,1,1,1,1,1,1,1
47622,3,1,1,0,1,0,1,1,1,0
47628,0,0,1,1,1,0,1,1,1,1
47629,0,1,3,1,1,0,1,0,1,1
47634,2,0,2,1,1,0,1,1,0,0
47636,2,0,3,1,1,0,1,1,1,1
47644,0,0,1,1,1,0,1,1,0,0
47651,0,0,2,1,1,0,1,1,0,1
47654,3,0,1,1,0,0,1,1,1,1
47660,1,0,1,1,0,0,1,1,1,1
47673,3,1,2,1,1,0,1,1,1,0
47676,2,0,2,1,1,0,1,1,1,1
47679,1,1,1,1,1,0,1,1,0,0
47681,2,0,2,1,1,0,1,1,1,1
47704,2,1,2,1,1,0,1,1,1,0
47725,0,0,2,1,1,0,1,1,1,1
47726,2,1,3,1,0,1,1,0,1,1
47727,0,0,2,1,1,0,1,1,1,0
47730,0,1,2,1,1,0,1,0,1,0
47736,0,1,1,1,1,0,1,1,0,0
47738,2,1,1,1,1,0,1,1,1,0
47741,1,1,2,1,1,0,1,1,0,0
47745,0,0,1,1,1,0,1,0,0,1
47746,3,0,1,1,1,0,1,1,1,1
47747,0,0,1,1,1,0,1,1,1,1
47749,3,1,1,1,0,0,1,1,1,0
47750,3,1,1,1,1,0,1,0,0,0
47753,0,1,3,1,1,1,1,0,1,1
47755,0,1,3,1,1,1,1,0,0,0
47757,3,1,3,1,0,0,1,1,1,1
47760,0,0,1,1,1,0,1,1,0,0
47761,0,1,1,1,1,0,1,1,1,0
47763,0,0,1,1,0,0,1,1,1,1
47767,0,0,2,1,1,0,1,1,1,0
47768,1,0,2,1,1,0,1,1,1,1
47779,0,1,2,1,1,0,1,0,1,1
47785,0,0,1,1,1,0,1,1,1,0
47797,0,1,1,1,1,0,1,1,0,1
47802,0,1,1,1,0,0,0,0,0,0
47803,2,0,2,1,1,0,1,1,1,1
47811,0,0,1,1,1,0,1,1,0,0
47812,0,1,2,1,1,0,1,1,1,0
47822,3,0,2,1,1,0,1,1,1,0
47827,0,1,1,1,0,0,0,0,0,0
47831,3,1,2,0,0,0,1,1,1,1
47845,0,1,2,1,1,0,1,1,1,1
47846,0,0,2,1,1,0,1,1,1,1
47847,0,1,1,1,1,0,1,1,1,1
47851,0,1,2,1,1,0,1,1,0,0
47852,0,1,0,0,0,0,0,1,1,0
47856,3,1,1,1,0,0,1,1,1,1
47864,2,1,3,1,1,1,1,1,1,1
47866,3,1,2,1,1,0,1,1,1,0
47868,3,1,2,1,1,0,1,1,1,0
47876,3,1,1,1,1,0,1,0,1,1
47879,0,0,1,1,1,0,1,1,1,0
47880,3,1,1,1,1,0,0,1,1,0
47882,0,1,1,1,1,0,1,0,0,0
47883,0,0,2,1,1,1,1,1,1,0
47885,3,1,3,1,1,0,1,0,1,0
47889,3,1,2,0,1,0,0,1,1,0
47890,3,1,3,1,0,0,1,1,1,1
47894,2,1,1,1,1,1,1,1,1,0
47897,3,0,1,1,1,0,1,0,1,0
47898,0,1,1,1,1,0,1,1,1,1
47904,3,0,1,1,1,0,0,1,0,0
47905,0,1,1,1,1,0,1,1,0,0
47907,3,0,1,1,1,0,1,1,1,1
47910,0,1,1,1,1,0,1,1,1,0
47911,3,1,1,1,0,0,0,1,1,1
47916,3,0,2,1,1,0,1,0,0,0
47918,0,0,1,1,1,0,1,1,1,0
47919,3,1,0,1,1,1,1,0,1,1
47925,3,1,2,1,1,1,1,1,1,1
47927,0,1,2,1,1,0,1,0,0,0
47928,0,0,1,1,1,0,1,1,1,0
47932,3,1,2,1,1,0,1,1,1,0
47935,0,1,1,1,1,0,1,0,0,0
47939,3,1,1,1,1,0,1,0,0,0
47940,2,0,1,1,0,1,1,0,1,0
47942,0,0,2,1,1,0,1,1,0,0
47946,0,1,1,1,1,0,1,0,0,0
47947,0,0,2,1,1,0,1,1,1,0
47959,0,0,2,1,0,1,1,1,1,1
47966,0,0,3,1,1,0,1,1,1,0
47969,0,1,1,1,1,0,1,1,1,0
47976,0,1,1,1,1,0,1,1,0,0
47978,0,0,2,1,1,0,1,1,0,0
47980,0,0,2,1,1,0,1,1,1,1
47985,0,0,1,0,1,0,0,1,1,1
47989,3,1,0,1,1,0,1,1,0,0
47990,0,1,2,1,1,0,1,0,1,0
47994,0,0,0,1,1,0,1,1,0,0
47995,0,1,2,1,1,1,1,0,1,1
48005,0,0,0,1,1,1,1,0,0,0
48023,1,1,2,1,0,0,1,1,1,1
48024,3,0,3,1,1,0,1,1,1,1
48028,1,1,1,1,0,0,1,1,1,1
48029,1,1,1,1,0,0,1,1,1,1
48049,3,1,2,1,1,0,1,1,1,1
48051,1,0,1,1,0,1,1,1,1,1
48052,1,0,1,1,1,0,1,1,1,1
48057,0,0,2,1,1,0,1,0,1,0
48058,1,0,2,1,0,0,1,1,1,1
48059,1,0,1,1,0,0,1,1,1,1
48060,1,1,2,1,0,0,1,1,1,1
48061,1,1,2,1,0,0,1,1,1,1
48062,1,0,2,1,0,0,1,1,1,1
48063,0,1,3,1,0,0,1,1,1,1
48068,0,1,3,1,0,0,1,0,1,1
48084,0,0,1,1,0,0,1,1,1,0
48085,1,0,2,1,0,0,1,1,1,1
48089,1,0,1,1,0,0,0,1,1,1
48090,0,0,1,1,0,0,0,1,1,1
48091,0,1,3,1,0,0,0,1,1,1
48092,1,0,1,1,0,0,0,1,1,1
48093,1,1,1,1,0,0,0,1,1,1
48120,1,1,1,1,0,0,0,1,1,1
48122,3,0,2,1,0,0,1,1,1,0
48124,0,1,3,1,0,0,1,1,1,1
48146,1,0,2,1,0,0,1,1,1,1
48152,1,0,2,1,1,0,1,1,1,1
48154,3,1,3,1,1,0,1,1,1,1
48156,1,1,3,0,0,0,1,1,1,1
48157,1,0,3,0,0,0,1,1,1,1
48158,1,1,3,0,0,0,1,1,1,1
48159,1,0,3,0,0,0,1,1,1,1
48160,1,0,3,0,0,0,1,1,1,1
48161,1,0,3,0,0,0,1,1,1,1
48162,1,1,3,0,0,0,1,1,1,1
48163,0,0,3,1,1,0,1,1,1,1
48164,1,1,2,0,0,0,1,1,1,1
48165,1,0,2,0,0,0,1,1,1,1
48166,3,1,3,1,1,0,1,1,1,1
48167,3,0,3,1,1,0,1,1,1,1
48168,1,1,2,0,1,0,1,1,1,1
48175,0,1,1,1,0,0,1,1,1,0
48176,0,0,0,1,1,0,1,1,1,0
48177,3,0,2,1,0,0,1,1,1,1
48178,0,1,0,1,0,0,1,1,1,1
48179,3,1,1,1,0,0,1,1,0,0
48180,0,0,1,1,1,0,1,1,1,0
48182,0,0,2,1,1,0,1,1,1,1
48183,0,0,3,1,1,0,1,1,1,1
48201,1,0,1,1,1,0,1,1,1,1
48206,1,1,3,1,0,0,1,1,1,0
48227,0,0,2,1,0,0,1,1,1,0
48231,0,0,2,1,1,0,1,1,1,0
48232,1,1,2,0,1,0,1,1,1,1
48234,3,0,2,1,0,0,1,1,1,0
48237,1,0,1,1,1,0,1,1,1,1
48238,3,1,2,1,1,0,1,0,1,0
48239,1,0,1,1,0,0,0,1,1,1
48240,1,0,1,1,0,0,0,1,1,1
48251,0,1,0,1,0,0,0,1,1,1
48272,3,0,2,1,0,0,1,0,1,0
48273,1,0,2,1,0,0,1,1,1,1
48280,0,0,2,1,1,0,1,1,0,0
48282,2,0,3,1,1,0,1,1,1,1
48283,0,1,2,1,1,0,1,1,1,1
48286,2,0,3,1,0,0,0,1,1,1
48291,3,0,3,1,1,0,1,0,1,1
48296,0,1,2,1,1,0,1,0,1,0
48300,1,1,2,0,1,0,1,1,1,1
48301,1,0,2,0,1,0,1,1,1,1
48304,1,1,3,1,0,0,1,1,1,1
48307,1,0,2,1,0,0,1,1,1,1
48308,1,0,2,1,0,0,1,1,1,1
48322,3,1,1,1,0,0,1,1,1,1
48327,0,1,1,1,0,0,1,1,1,0
48330,2,0,3,1,0,0,0,1,1,1
48331,1,0,2,1,0,0,0,1,1,1
48332,0,1,2,1,0,0,0,1,1,1
48338,0,0,3,1,0,0,0,1,1,1
48339,3,1,3,1,1,0,1,0,1,0
48352,0,0,3,1,1,0,1,0,1,0
48362,1,1,3,1,0,0,1,0,1,1
48363,1,1,2,1,1,0,1,1,1,1
48418,3,0,2,1,1,0,1,1,1,1
48419,0,1,2,1,1,0,1,1,1,1
48421,2,0,1,1,1,0,1,1,1,1
48431,1,0,1,0,0,0,1,1,1,1
48432,1,1,2,0,0,0,1,1,1,1
48435,2,1,1,1,1,1,1,1,1,1
48437,3,0,2,1,1,0,1,1,1,1
48438,3,0,2,1,1,0,1,1,1,1
48439,3,0,2,1,1,0,1,1,1,1
48446,1,1,1,1,0,0,0,1,1,1
48447,1,0,2,1,0,0,0,1,1,1
48470,3,0,2,1,1,0,1,1,1,0
48473,3,0,3,1,1,0,1,0,0,0
48479,1,0,2,0,0,0,1,1,1,1
48480,3,1,2,1,1,0,1,1,1,1
48485,2,1,3,1,0,0,0,1,1,1
48502,0,0,1,1,0,0,0,1,1,1
48506,0,0,3,1,1,0,1,1,1,1
48507,0,0,2,1,1,0,1,1,1,1
48508,3,1,0,1,1,0,1,1,1,0
48509,3,1,3,1,0,0,0,1,1,1
48510,3,1,3,1,0,0,0,1,1,1
48513,3,1,2,1,0,0,1,1,1,0
48517,0,0,1,1,1,1,1,1,1,1
48518,1,0,2,1,0,0,1,1,1,1
48519,3,1,0,1,1,0,1,1,1,1
48521,3,1,1,1,0,0,0,1,1,1
48522,0,0,3,1,0,0,1,1,1,0
48523,0,1,2,1,1,0,1,1,1,1
48524,1,1,1,1,1,0,1,1,1,1
48532,0,1,3,1,1,0,1,0,1,1
48533,0,1,3,1,1,0,1,0,1,1
48534,0,1,3,1,1,0,1,0,1,1
48535,0,1,3,1,1,0,1,0,1,1
48536,3,0,2,1,0,0,0,1,1,1
48545,3,0,1,0,0,0,0,1,1,1
48547,0,1,1,1,1,0,1,1,1,0
48549,3,1,0,1,1,0,1,1,1,1
48551,0,0,3,1,0,0,0,1,1,1
48552,0,1,2,1,0,0,0,1,1,1
48557,1,1,3,1,0,0,1,1,1,1
48558,0,1,0,1,0,0,0,1,1,1
48564,1,0,2,1,0,0,1,1,1,1
48569,0,0,1,1,1,0,1,1,1,1
48572,0,1,3,1,1,0,1,1,1,1
48583,3,0,3,1,0,0,1,0,1,1
48585,1,0,2,1,0,0,1,1,1,1
48590,1,1,2,1,0,0,0,1,1,1
48593,1,0,2,1,0,0,1,1,1,1
48594,1,1,2,1,0,0,1,1,1,1
48599,0,0,3,1,0,0,0,1,1,1
48600,1,0,2,1,1,0,1,1,1,1
48605,0,1,2,1,1,0,1,1,1,0
48617,2,1,3,1,0,0,1,0,1,1
48620,0,1,2,1,1,0,1,1,1,1
48622,0,1,2,0,1,0,0,1,1,0
48623,0,0,1,1,0,0,0,1,1,1
48624,0,1,2,1,1,0,1,1,1,1
48627,1,1,1,1,0,0,1,1,1,1
48628,1,1,1,1,0,0,1,1,1,1
48629,1,0,2,1,0,0,1,1,1,1
48630,1,0,2,1,0,0,1,1,1,1
48631,1,0,2,1,0,0,1,1,1,1
48636,0,1,0,1,1,0,1,1,1,1
48640,3,0,3,1,1,0,1,1,1,1
48641,3,0,2,1,0,0,0,1,1,1
48643,0,0,2,0,0,0,1,1,1,1
48646,0,1,1,1,1,0,1,1,1,1
48648,0,0,3,1,1,0,1,1,1,1
48665,0,1,1,1,1,0,1,1,1,1
48666,1,1,1,1,0,0,0,1,1,1
48667,1,0,1,1,0,0,0,1,1,1
48668,2,0,2,1,1,0,1,1,1,1
48669,1,1,2,1,0,0,1,1,1,1
48670,1,0,2,1,1,0,1,1,1,1
48671,1,0,2,1,1,0,1,1,1,1
48672,0,1,1,1,1,0,1,1,1,1
48674,3,0,2,1,1,0,1,1,1,1
48677,1,1,1,1,0,0,0,1,1,1
48687,0,0,1,1,1,0,1,1,1,1
48689,3,1,3,1,1,1,1,1,1,1
48696,0,1,3,1,1,0,1,1,1,1
48699,1,1,2,1,0,0,1,1,1,1
48703,3,0,1,1,1,0,0,1,1,1
48707,1,0,2,1,0,0,1,1,1,1
48708,1,1,2,1,0,0,1,1,1,0
48720,0,1,1,1,1,0,1,1,1,1
48731,0,1,1,1,1,0,1,1,1,0
48736,3,1,3,1,0,0,0,1,1,1
48737,1,0,1,1,0,0,0,1,1,1
48738,1,1,1,1,0,0,0,1,1,1
48742,3,0,3,1,0,0,1,0,0,1
48743,3,0,3,1,1,0,1,0,1,1
48750,3,1,2,1,1,1,1,1,1,1
48756,3,1,2,1,0,0,1,1,1,1
48762,3,1,2,1,1,0,1,1,1,0
48774,0,1,1,1,1,0,1,1,1,0
48784,3,0,2,1,1,1,1,1,1,0
48786,0,0,1,1,0,0,1,1,1,1
48790,0,1,3,1,1,0,1,1,1,1
48795,3,0,2,1,1,0,1,1,1,1
48799,0,0,2,1,0,0,1,1,1,1
48801,3,0,2,1,1,0,1,1,1,1
48820,3,0,1,1,0,0,0,1,1,1
48821,3,1,2,1,1,0,1,1,1,1
48822,2,0,2,1,1,0,1,1,1,1
48824,1,0,2,1,0,0,1,1,1,1
48825,0,0,2,1,0,0,0,1,1,1
48829,0,0,2,0,1,1,0,1,1,1
48831,3,1,2,1,1,1,1,1,1,1
48832,0,0,2,1,0,0,0,1,1,1
48837,1,1,2,1,1,0,1,1,1,1
48838,3,1,3,1,0,0,1,1,1,1
48840,1,1,1,1,0,0,0,1,1,1
48842,1,0,2,1,1,0,1,1,1,1
48844,0,1,3,1,1,0,1,0,1,1
48846,0,1,2,1,1,0,1,0,1,1
48853,0,0,3,1,1,0,1,1,1,1
48854,3,0,2,1,1,0,1,1,1,0
48856,0,0,1,1,1,0,1,1,1,1
48861,0,1,2,1,0,0,0,1,1,1
48867,3,0,3,1,0,0,1,0,1,1
48872,3,1,1,1,0,0,1,1,1,1
48877,0,1,1,1,0,0,0,1,0,0
48878,3,0,2,1,0,0,0,1,1,1
48879,0,0,2,1,0,0,1,1,1,1
48881,3,0,2,1,0,0,0,1,1,0
48882,3,0,1,1,1,0,0,1,1,1
48885,0,1,1,1,1,0,1,1,1,1
48888,0,0,1,1,1,0,1,1,0,0
48890,0,1,1,1,0,0,1,1,0,0
48891,0,0,1,1,0,0,1,1,1,0
48893,3,1,2,1,1,0,1,1,1,1
48903,0,0,2,1,1,0,1,1,1,1
48907,0,0,1,1,0,0,0,1,1,1
48912,2,1,3,1,1,0,1,0,0,0
48920,0,1,3,1,1,1,1,0,1,1
48921,3,0,2,0,0,0,1,1,1,1
48922,1,1,2,1,0,0,1,1,1,1
48924,0,1,2,1,1,0,1,0,1,0
48933,3,0,2,1,1,0,1,1,1,0
48939,1,0,1,1,0,0,1,1,1,1
48940,1,0,1,1,0,0,1,1,1,1
48947,0,1,1,1,1,0,1,1,1,1
48948,0,0,3,1,0,0,0,1,1,1
48949,0,1,3,1,0,0,0,1,1,1
48967,0,1,1,0,0,0,0,1,1,1
48978,0,0,1,1,1,0,1,1,1,1
48980,3,0,2,1,1,0,1,1,1,1
48984,1,0,1,1,1,1,1,1,1,1
48986,0,1,1,1,1,1,1,1,1,1
48996,0,0,1,1,1,0,1,1,1,0
49004,3,0,2,1,1,0,1,1,1,1
49005,3,1,2,1,1,0,1,1,1,1
49012,0,0,2,1,0,0,0,1,1,1
49019,0,1,1,1,0,0,0,1,1,1
49020,0,0,2,0,0,0,1,1,1,1
49021,0,1,1,1,1,0,1,1,1,1
49027,1,1,1,1,0,0,0,1,1,1
49030,0,1,2,1,1,0,1,1,0,1
49041,0,1,1,1,0,0,0,1,1,1
49042,3,0,2,1,0,0,1,1,0,0
49043,0,1,2,1,1,0,1,1,1,1
49046,0,1,2,1,0,0,1,1,1,1
49047,0,1,2,1,0,0,0,1,1,1
49048,0,1,2,1,0,0,0,1,1,1
49059,0,0,2,1,0,0,0,1,1,1
49062,3,1,3,1,0,0,1,1,1,1
49071,0,1,2,1,1,0,1,0,0,0
49075,3,0,1,1,1,0,1,1,1,1
49083,0,1,1,1,0,0,0,1,1,1
49084,0,0,2,1,0,0,0,1,1,1
49085,0,0,2,1,1,0,1,1,1,1
49089,0,0,2,1,0,0,0,1,1,1
49095,3,0,2,1,1,0,1,1,1,0
49096,0,1,1,1,1,0,1,1,1,1
49098,3,1,2,1,1,0,1,1,1,0
49108,3,1,2,1,0,0,1,0,0,0
49115,0,0,2,1,0,0,1,1,1,1
49126,2,0,1,1,1,0,1,1,1,1
49133,3,0,1,1,1,0,1,1,1,1
49135,0,0,1,1,1,0,1,1,1,0
49141,3,1,1,1,1,0,1,1,1,0
49142,3,0,1,1,0,0,1,1,1,0
49146,1,1,2,1,1,0,1,1,1,1
49147,1,1,2,1,1,0,1,1,1,1
49148,0,1,2,1,0,0,0,1,1,1
49156,0,0,2,1,1,0,1,1,1,1
49157,2,1,2,1,0,0,0,0,1,1
49158,0,0,2,1,1,0,1,1,1,1
49164,2,1,3,1,1,0,1,1,1,1
49165,2,1,3,1,1,1,1,0,1,1
49167,3,0,1,1,0,0,0,1,1,1
49168,3,1,2,1,1,0,1,1,1,1
49170,1,0,2,1,0,0,1,1,1,1
49171,1,0,2,1,0,0,1,1,1,1
49172,1,1,2,1,0,0,1,1,1,1
49173,1,0,2,1,0,0,1,1,1,1
49207,0,0,2,1,0,0,1,0,1,0
49224,1,0,2,1,1,0,1,1,1,1
49233,0,0,2,1,1,0,0,1,1,0
49234,0,1,2,1,1,0,0,1,0,0
49235,0,0,2,1,0,0,0,0,1,0
49236,2,1,3,1,1,0,0,0,1,1
49237,3,1,1,1,1,0,0,1,1,0
49241,3,0,1,1,1,0,1,1,1,1
49256,0,0,2,1,0,0,1,1,1,1
49260,0,0,2,1,0,0,1,1,0,1
49261,0,0,3,1,1,0,1,0,1,1
49262,0,1,3,1,1,0,1,0,1,1
49267,0,0,2,1,1,0,1,1,1,0
49269,0,0,1,1,1,0,1,1,0,0
49273,0,1,1,1,0,0,1,1,0,0
49288,3,1,1,1,1,0,1,0,0,0
49291,3,1,2,1,1,0,1,1,1,0
49292,3,1,1,1,1,0,1,1,1,1
49308,0,0,2,1,0,0,1,1,1,1
49310,1,0,2,1,1,0,1,1,1,1
49313,3,1,3,1,1,0,1,1,1,0
49369,1,0,2,1,1,0,1,1,1,1
49373,1,0,2,0,0,0,1,1,1,1
49374,1,1,2,1,0,0,1,1,1,1
49375,1,0,2,1,0,0,1,1,1,1
49377,0,1,2,1,1,0,1,1,1,1
49398,0,1,2,0,0,0,1,1,1,1
49399,0,1,2,0,0,0,1,1,1,1
49406,0,1,3,1,0,0,1,0,1,1
49410,3,1,2,1,1,1,1,0,1,0
49412,3,0,2,0,1,0,1,1,1,1
49413,3,0,2,1,1,0,1,1,1,0
49414,0,1,1,1,1,0,1,1,1,1
49415,1,1,1,1,1,0,1,1,1,1
49417,1,1,2,1,0,0,1,1,1,1
49418,1,1,2,1,1,0,1,1,1,1
49419,0,1,2,1,0,0,1,1,1,0
49422,0,1,2,1,0,0,1,1,1,0
49425,3,1,1,1,1,0,1,1,1,0
49426,0,1,1,1,1,0,0,1,0,0
49429,0,1,3,1,1,1,1,0,1,1
49446,0,0,2,1,0,0,1,1,1,0
49455,0,0,1,1,1,0,1,1,1,0
49456,3,1,2,1,0,0,1,1,1,1
49457,3,1,1,1,0,0,1,1,1,1
49461,0,1,2,1,0,0,1,0,1,0
49466,0,1,3,1,1,0,1,1,1,1
49472,0,1,3,1,1,0,1,1,1,1
49473,0,1,1,1,1,0,1,1,1,0
49477,0,1,2,1,1,1,1,0,1,0
49478,0,0,3,1,0,0,1,1,1,1
49481,1,1,2,1,0,0,1,1,1,1
