,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,age,sex,size,coat,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
30952,Affenpinscher,Chihuahua,True,False,Black,White / Cream,Adult,Male,Small,Long,True,False,False,True,False,False,False
30955,Pit Bull Terrier,American Staffordshire Terrier,True,False,Brindle,Brown / Chocolate,Young,Female,Medium,Short,True,False,False,True,True,True,True
30961,Labrador Retriever,Golden Retriever,True,False,Black,White / Cream,Young,Male,Large,Long,True,False,False,True,True,True,True
30965,Labrador Retriever,Collie,True,False,Bicolor,Black,Baby,Male,Medium,Medium,True,False,True,True,True,True,True
31000,Pit Bull Terrier,American Staffordshire Terrier,True,False,Black,Golden,Adult,Male,Large,Short,True,False,False,True,True,True,True
31007,American Staffordshire Terrier,Pit Bull Terrier,True,False,Gray / Blue / Silver,White / Cream,Adult,Female,Medium,Short,True,False,False,True,True,False,False
31008,Pit Bull Terrier,American Staffordshire Terrier,True,False,Black,Brindle,Young,Male,Medium,Short,True,False,False,True,True,True,True
31095,Corgi,Jack Russell Terrier,True,False,Black,White / Cream,Young,Male,Small,Short,True,True,False,True,True,True,True
31115,Corgi,Jack Russell Terrier,True,False,White / Cream,Golden,Young,Male,Small,Short,True,True,False,True,True,True,True
31117,Corgi,Jack Russell Terrier,True,False,Brown / Chocolate,White / Cream,Young,Female,Small,Short,True,True,False,True,True,True,True
31118,Boston Terrier,Pit Bull Terrier,True,False,Brown / Chocolate,White / Cream,Baby,Female,Small,Short,True,True,True,True,True,True,True
31160,Hound,Plott Hound,True,False,Brindle,White / Cream,Young,Male,Large,Short,True,False,False,True,False,True,True
31163,Yorkshire Terrier,Jack Russell Terrier,True,False,Apricot / Beige,White / Cream,Baby,Male,Small,Long,True,False,False,True,True,True,True
31175,Pointer,Pit Bull Terrier,True,False,Brown / Chocolate,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
31183,Shepherd,Hound,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Short,True,False,False,True,True,True,True
31193,American Staffordshire Terrier,Pit Bull Terrier,True,False,Black,Golden,Young,Male,Large,Short,True,False,False,True,True,True,True
31198,Labrador Retriever,Boxer,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
31207,Terrier,Labrador Retriever,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,False,False,True,True,True,True
31332,Chocolate Labrador Retriever,Husky,True,False,Brown / Chocolate,White / Cream,Baby,Female,Medium,Short,True,True,False,True,True,True,True
31336,Rat Terrier,Chihuahua,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Female,Small,Short,True,True,False,True,True,True,True
31337,Boxer,Collie,True,False,Black,Brown / Chocolate,Young,Male,Medium,Short,True,False,False,True,True,True,True
31338,Pit Bull Terrier,American Staffordshire Terrier,True,False,Gray / Blue / Silver,White / Cream,Adult,Male,Medium,Short,True,False,False,True,True,False,False
31340,Pit Bull Terrier,American Staffordshire Terrier,True,False,Brown / Chocolate,Golden,Young,Male,Medium,Short,True,False,False,True,True,True,False
31354,Mixed Breed,English Pointer,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Large,Short,True,True,False,True,True,True,True
31368,Beagle,Basset Hound,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Senior,Male,Medium,Medium,True,True,True,True,True,True,True
31465,Labrador Retriever,Collie,True,False,Black,White / Cream,Young,Female,Medium,Short,True,True,False,True,True,True,True
31495,Labrador Retriever,Boxer,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
31507,American Staffordshire Terrier,Beagle,True,False,Red / Chestnut / Orange,White / Cream,Young,Female,Large,Short,True,True,False,True,True,False,False
31524,Rat Terrier,Chihuahua,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Small,Short,True,True,False,True,False,True,True
31528,Labrador Retriever,Hound,True,False,Black,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
31668,American Staffordshire Terrier,Pit Bull Terrier,True,False,Gray / Blue / Silver,White / Cream,Young,Female,Medium,Short,True,False,False,True,True,False,False
31681,Miniature Pinscher,Australian Cattle Dog / Blue Heeler,True,False,Black,Brown / Chocolate,Adult,Male,Medium,Short,True,True,False,True,True,True,True
31732,Boxer,Labrador Retriever,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Male,Medium,Short,True,True,False,True,True,True,False
31788,Saint Bernard,Mastiff,True,False,Black,Brown / Chocolate,Adult,Male,Extra Large,Medium,True,False,False,True,False,False,False
31805,Chihuahua,Pomeranian,True,False,Black,White / Cream,Young,Female,Medium,Short,True,True,False,True,False,True,True
31838,Labrador Retriever,Mixed Breed,True,False,Black,White / Cream,Young,Male,Large,Short,True,True,False,True,True,True,False
31854,Chihuahua,Pomeranian,True,False,Black,White / Cream,Adult,Male,Small,Medium,True,True,False,True,True,True,True
31871,Pit Bull Terrier,Mixed Breed,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,True,True,False,True,False,False,False
31893,Labrador Retriever,Mixed Breed,True,False,Black,White / Cream,Young,Male,Large,Short,True,True,False,True,True,True,False
31911,Greyhound,Boxer,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Large,Short,False,False,False,False,True,True,False
31938,American Bulldog,Pit Bull Terrier,True,False,Black,White / Cream,Adult,Male,Large,Short,True,False,False,True,True,False,False
31992,Boxer,Shepherd,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
32026,Boxer,Shepherd,True,False,Red / Chestnut / Orange,White / Cream,Adult,Female,Large,Short,True,True,False,True,True,True,True
32080,Boxer,Pit Bull Terrier,True,False,Brindle,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,False,False,True,False,False,False
32081,Collie,Labrador Retriever,True,False,Apricot / Beige,White / Cream,Adult,Male,Medium,Short,True,False,False,True,False,False,True
32113,Chihuahua,Rat Terrier,True,False,Black,White / Cream,Young,Female,Small,Short,True,True,False,True,True,True,True
32455,Pit Bull Terrier,Labrador Retriever,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,False,False,True,False
32479,Boxer,Staffordshire Bull Terrier,True,False,Gray / Blue / Silver,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
32489,Labrador Retriever,Pug,True,False,Brown / Chocolate,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
32492,Pit Bull Terrier,Labrador Retriever,True,False,Brown / Chocolate,Red / Chestnut / Orange,Adult,Male,Large,Short,True,True,False,True,True,True,True
32596,American Staffordshire Terrier,Siberian Husky,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,True,False,True,True,True,True
32600,American Staffordshire Terrier,Labrador Retriever,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,False,False,True,True,True,True
32611,Beagle,Pit Bull Terrier,True,False,Brown / Chocolate,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,True,False,False,False,True,True,True
32614,Beagle,Pit Bull Terrier,True,False,Brown / Chocolate,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
32620,Chihuahua,Terrier,True,False,Brown / Chocolate,Yellow / Tan / Blond / Fawn,Adult,Female,Small,Short,False,True,False,True,True,True,True
32633,Retriever,Collie,True,False,Red / Chestnut / Orange,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Long,True,False,False,True,True,True,True
32723,Labrador Retriever,Coonhound,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,False
32743,Great Pyrenees,American Eskimo Dog,True,False,Apricot / Beige,White / Cream,Adult,Male,Medium,Long,True,True,False,True,True,True,True
32748,Labrador Retriever,Hound,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
32814,Pit Bull Terrier,Australian Cattle Dog / Blue Heeler,True,False,Black,White / Cream,Baby,Female,Medium,Medium,True,False,False,True,True,True,True
32815,Hound,Labrador Retriever,True,False,Black,White / Cream,Young,Female,Large,Medium,True,False,False,True,True,True,True
32822,Chihuahua,Miniature Pinscher,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Male,Small,Short,True,True,False,True,True,True,True
32833,Great Dane,Labrador Retriever,True,False,Black,White / Cream,Baby,Male,Large,Short,True,True,False,True,True,True,True
32950,English Bulldog,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Short,True,False,False,True,True,True,True
32970,Labrador Retriever,Basset Hound,True,False,Brown / Chocolate,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
33216,Pit Bull Terrier,Labrador Retriever,True,False,Black,Gray / Blue / Silver,Baby,Female,Medium,Short,True,False,False,True,True,True,True
33217,Pit Bull Terrier,Labrador Retriever,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
33243,Shepherd,Hound,True,False,Black,Red / Chestnut / Orange,Baby,Male,Medium,Medium,True,False,False,True,True,True,True
33255,Chihuahua,Corgi,True,False,Golden,White / Cream,Adult,Female,Small,Short,True,False,True,True,True,True,True
33281,Weimaraner,Labrador Retriever,True,False,Black,White / Cream,Young,Female,Large,Short,True,True,False,True,True,True,True
33283,Brittany Spaniel,Terrier,True,False,Bicolor,Black,Young,Female,Medium,Long,True,True,False,True,False,True,True
33288,Border Collie,Labrador Retriever,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
33326,Beagle,Coonhound,True,False,Merle (Blue),Merle (Red),Adult,Female,Medium,Short,True,True,False,True,True,True,False
33363,Boston Terrier,Beagle,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
33364,Boston Terrier,Beagle,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
33367,Boxer,Labrador Retriever,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,False,False,False
33385,Chihuahua,Pomeranian,True,False,Bicolor,Brindle,Adult,Female,Small,Medium,True,True,False,True,True,True,True
33408,Labrador Retriever,Shepherd,True,False,Black,"Tricolor (Brown, Black, & White)",Baby,Male,Large,Medium,True,True,False,True,True,True,True
33451,Chihuahua,Dachshund,True,False,Bicolor,Black,Baby,Male,Small,Short,True,False,False,True,True,True,True
33534,Belgian Shepherd / Sheepdog,Rottweiler,True,False,Black,Brown / Chocolate,Young,Female,Medium,Short,True,True,False,True,True,False,False
33656,Poodle,Wirehaired Terrier,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Male,Small,Curly,True,True,False,True,True,True,True
33705,Redbone Coonhound,Black Mouth Cur,True,False,Red / Chestnut / Orange,White / Cream,Baby,Male,Medium,Short,True,False,False,False,True,True,True
33768,Spitz,Boxer,True,False,Brindle,White / Cream,Young,Male,Medium,Medium,True,True,False,True,False,False,False
33796,Golden Retriever,Miniature Poodle,True,False,Golden,White / Cream,Adult,Male,Large,Long,True,True,False,True,False,False,False
33880,Boxer,Labrador Retriever,True,False,Black,White / Cream,Young,Male,Large,Short,True,True,True,True,True,True,True
33893,Chihuahua,Pug,True,False,Apricot / Beige,Black,Adult,Female,Small,Short,True,True,False,True,True,True,True
33945,Feist,Chihuahua,True,False,Apricot / Beige,Golden,Adult,Female,Small,Short,False,True,False,True,False,True,True
33971,Corgi,Shetland Sheepdog / Sheltie,True,False,Apricot / Beige,White / Cream,Baby,Female,Medium,Medium,True,True,False,True,True,True,False
34001,Terrier,Hound,True,False,Brindle,White / Cream,Young,Male,Large,Short,True,True,False,True,False,False,False
34027,Labrador Retriever,Collie,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,False
34159,Black and Tan Coonhound,Rottweiler,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,True,False,True,False,False,False
34189,Great Dane,American Staffordshire Terrier,True,False,Black,White / Cream,Adult,Male,Extra Large,Short,True,True,False,True,False,False,False
34205,Mastiff,Boxer,True,False,Brindle,Black,Adult,Male,Large,Short,True,False,False,True,True,False,False
34288,Hound,Dalmatian,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,False,False,True,True,True,True
34302,Shih Tzu,Brussels Griffon,True,False,Black,Gray / Blue / Silver,Adult,Male,Small,Medium,True,True,False,True,False,True,True
34348,Beagle,Labrador Retriever,True,False,Black,Harlequin,Adult,Female,Medium,Short,True,True,False,True,True,True,False
34449,Jack Russell Terrier,Bull Terrier,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
34527,Spaniel,Retriever,True,False,Black,White / Cream,Baby,Male,Large,Medium,True,False,False,True,True,True,True
34528,Labrador Retriever,Cattle Dog,True,False,Apricot / Beige,White / Cream,Baby,Male,Large,Short,True,False,False,True,True,True,True
34602,Shepherd,Australian Cattle Dog / Blue Heeler,True,False,Apricot / Beige,Red / Chestnut / Orange,Young,Female,Medium,Medium,True,True,False,True,True,True,True
34609,Shepherd,Hound,True,False,Bicolor,Brown / Chocolate,Baby,Male,Large,Short,True,True,True,True,True,True,True
34664,Terrier,Boston Terrier,True,False,Black,White / Cream,Young,Male,Medium,Short,True,False,False,True,True,True,False
34678,Shepherd,Mixed Breed,True,False,Black,White / Cream,Baby,Female,Medium,Long,True,True,False,True,True,True,True
34696,Shepherd,Terrier,True,False,Bicolor,Red / Chestnut / Orange,Adult,Female,Medium,Short,True,True,False,True,True,True,True
34741,Labrador Retriever,Pit Bull Terrier,True,False,Brown / Chocolate,White / Cream,Senior,Male,Large,Short,True,False,False,True,False,False,False
34787,Labrador Retriever,Terrier,True,False,Bicolor,Red / Chestnut / Orange,Baby,Male,Medium,Short,True,False,False,True,True,True,True
34794,German Shorthaired Pointer,Labrador Retriever,True,False,Black,Yellow / Tan / Blond / Fawn,Young,Male,Medium,Short,True,True,False,True,True,True,False
34875,Boston Terrier,Australian Cattle Dog / Blue Heeler,True,False,Apricot / Beige,Merle (Red),Adult,Female,Medium,Short,True,True,False,True,True,True,True
35018,Labrador Retriever,Pointer,True,False,Black,Brindle,Adult,Male,Medium,Short,True,True,False,True,True,True,True
35028,Boxer,Catahoula Leopard Dog,True,False,Brindle,White / Cream,Adult,Female,Medium,Short,True,True,False,True,False,False,False
35029,Pit Bull Terrier,American Staffordshire Terrier,True,False,Gray / Blue / Silver,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
35165,Australian Cattle Dog / Blue Heeler,Terrier,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35174,Pekingese,Papillon,True,False,Apricot / Beige,White / Cream,Baby,Male,Small,Short,True,True,False,True,True,True,True
35294,Catahoula Leopard Dog,Hound,True,False,Black,Red / Chestnut / Orange,Baby,Female,Large,Short,True,False,False,True,True,True,True
35295,Catahoula Leopard Dog,German Wirehaired Pointer,True,False,Merle (Red),White / Cream,Baby,Female,Large,Wire,True,False,False,True,True,True,True
35296,Catahoula Leopard Dog,Hound,True,False,Black,White / Cream,Baby,Male,Large,Short,True,False,False,True,True,True,True
35329,Corgi,Mixed Breed,True,False,Bicolor,Black,Young,Male,Small,Medium,True,False,False,True,True,True,True
35331,Australian Cattle Dog / Blue Heeler,Border Collie,True,False,Black,White / Cream,Baby,Female,Medium,Short,False,False,False,True,True,True,True
35333,Australian Cattle Dog / Blue Heeler,Border Collie,True,False,Black,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
35334,Australian Cattle Dog / Blue Heeler,Border Collie,True,False,Black,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
35337,Australian Cattle Dog / Blue Heeler,Border Collie,True,False,Black,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
35348,Boxer,Hound,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,False
35367,Beagle,Jack Russell Terrier,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35369,Beagle,Jack Russell Terrier,True,False,Apricot / Beige,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35373,Beagle,Jack Russell Terrier,True,False,Black,Brindle,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35374,Beagle,Jack Russell Terrier,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35376,Schnauzer,Wire Fox Terrier,True,False,Black,White / Cream,Young,Female,Medium,Wire,True,False,False,True,True,True,True
35451,Collie,Border Collie,True,False,Black,White / Cream,Baby,Male,Medium,Medium,True,False,False,True,True,True,True
35452,Shepherd,Australian Shepherd,True,False,Black,Merle (Blue),Baby,Male,Medium,Medium,True,False,False,True,True,True,True
35481,Australian Cattle Dog / Blue Heeler,Terrier,True,False,Red / Chestnut / Orange,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
35482,Australian Cattle Dog / Blue Heeler,Terrier,True,False,Red / Chestnut / Orange,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
35487,Black Labrador Retriever,Labrador Retriever,True,False,Black,White / Cream,Young,Male,Large,Short,True,True,False,True,True,True,False
35494,Mountain Cur,Great Dane,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,True,True,False,True,True,True,True
35507,Black Labrador Retriever,Husky,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
35625,Labrador Retriever,American Staffordshire Terrier,True,False,Black,White / Cream,Adult,Female,Large,Short,True,True,False,True,True,True,False
35626,Boxer,Labrador Retriever,True,False,Black,White / Cream,Senior,Male,Medium,Short,False,True,False,True,True,True,True
35685,Labrador Retriever,Shepherd,True,False,Apricot / Beige,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
35686,Shepherd,Labrador Retriever,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,True,False,False,True,True,True,True
35687,Shepherd,Labrador Retriever,True,False,Black,Golden,Baby,Female,Medium,Short,True,False,False,True,True,True,True
35721,Labrador Retriever,Pointer,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35730,Boxer,Hound,True,False,Apricot / Beige,Bicolor,Young,Male,Medium,Short,True,True,False,True,True,True,True
35731,Husky,Mixed Breed,True,False,Black,White / Cream,Baby,Male,Large,Medium,True,False,False,True,True,True,False
35739,Mountain Cur,Border Collie,True,False,Black,White / Cream,Young,Female,Medium,Short,True,True,False,True,True,True,True
35762,Mountain Cur,Labrador Retriever,True,False,Black,Brindle,Baby,Female,Large,Short,True,False,False,True,True,True,True
35763,Mountain Cur,Shepherd,True,False,Black,Brown / Chocolate,Baby,Female,Medium,Short,True,False,False,True,True,True,True
35764,Mountain Cur,Great Dane,True,False,Black,White / Cream,Baby,Female,Large,Short,True,False,False,True,True,True,True
35765,Mountain Cur,Great Dane,True,False,Black,Brindle,Baby,Male,Large,Short,True,False,False,True,True,True,True
35793,Carolina Dog,Mixed Breed,True,False,Brown / Chocolate,Golden,Senior,Male,Large,Short,True,True,False,True,True,True,False
35816,Labrador Retriever,Hound,True,False,Brown / Chocolate,"Tricolor (Brown, Black, & White)",Adult,Male,Large,Short,True,True,False,True,True,True,True
35822,Boxer,Feist,True,False,Red / Chestnut / Orange,White / Cream,Young,Female,Medium,Short,True,False,False,True,True,True,True
35823,Boxer,Feist,True,False,Golden,White / Cream,Young,Male,Medium,Short,True,False,False,True,True,True,True
35829,Beagle,Feist,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35861,Weimaraner,Mountain Cur,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Female,Large,Short,True,False,False,True,True,True,True
35864,Beagle,Dachshund,True,False,Black,White / Cream,Young,Male,Medium,Short,True,False,False,True,True,True,True
35865,Beagle,Dachshund,True,False,Black,White / Cream,Young,Male,Medium,Short,True,False,False,True,True,True,True
35886,Cattle Dog,Hound,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35919,Mountain Cur,Feist,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
35920,Mountain Cur,Feist,True,False,Black,Brindle,Baby,Female,Medium,Short,True,False,False,True,True,True,True
35924,Terrier,Labrador Retriever,True,False,Black,White / Cream,Young,Female,Medium,Short,True,True,True,True,True,True,True
35966,Cattle Dog,Pointer,True,False,Apricot / Beige,White / Cream,Young,Male,Medium,Medium,True,True,False,True,True,False,False
35999,Australian Shepherd,Beagle,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,True,False,True,True,True,True
36041,Pit Bull Terrier,Labrador Retriever,True,False,Black,White / Cream,Adult,Female,Medium,Medium,True,True,True,True,True,True,True
36048,Labrador Retriever,Boxer,True,False,Black,White / Cream,Adult,Male,Large,Medium,True,True,False,True,True,True,False
36088,Mixed Breed,Terrier,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,False,False,True,False,True,False
36089,Jack Russell Terrier,Australian Cattle Dog / Blue Heeler,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,True,False,False,True,False,False,False
36091,Dachshund,Australian Cattle Dog / Blue Heeler,True,False,Brown / Chocolate,White / Cream,Baby,Male,Small,Short,True,False,False,True,True,True,True
36092,Dachshund,Australian Cattle Dog / Blue Heeler,True,False,Black,White / Cream,Baby,Male,Small,Short,True,False,False,True,True,True,True
36472,Pit Bull Terrier,Mixed Breed,True,False,Black,White / Cream,Adult,Female,Large,Short,True,True,False,False,True,False,False
36656,American Staffordshire Terrier,Labrador Retriever,True,False,Brown / Chocolate,White / Cream,Adult,Female,Medium,Short,True,False,False,False,True,True,False
36659,Labrador Retriever,Collie,True,False,Brown / Chocolate,White / Cream,Senior,Male,Large,Short,True,True,False,True,True,True,False
36725,American Staffordshire Terrier,Pit Bull Terrier,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,False,False
36819,Chocolate Labrador Retriever,Pointer,True,False,Brown / Chocolate,White / Cream,Adult,Female,Large,Medium,True,True,False,True,True,False,False
36876,Rhodesian Ridgeback,Hound,True,False,Red / Chestnut / Orange,White / Cream,Young,Female,Large,Medium,True,False,False,True,True,False,False
36883,Boxer,Terrier,True,False,White / Cream,Brown / Chocolate,Young,Female,Medium,Short,True,False,False,True,False,False,True
36928,Chesapeake Bay Retriever,English Springer Spaniel,True,False,Bicolor,White / Cream,Senior,Female,Medium,Medium,True,True,False,True,True,True,False
37415,Whippet,Retriever,True,False,Apricot / Beige,Black,Young,Female,Medium,Medium,True,False,True,False,True,False,False
37624,Parson Russell Terrier,Basset Hound,True,False,Brindle,"Tricolor (Brown, Black, & White)",Senior,Female,Medium,Short,True,True,False,True,True,True,True
37714,Australian Cattle Dog / Blue Heeler,Border Collie,True,False,Merle (Blue),White / Cream,Young,Male,Medium,Short,True,True,False,True,True,False,False
37843,Anatolian Shepherd,Hound,True,False,White / Cream,"Tricolor (Brown, Black, & White)",Adult,Male,Large,Short,True,True,False,True,False,True,True
37915,Labrador Retriever,Mixed Breed,True,False,Black,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
38184,Doberman Pinscher,Poodle,True,False,Black,White / Cream,Baby,Female,Medium,Medium,True,False,False,True,True,True,True
38185,Doberman Pinscher,Poodle,True,False,Black,White / Cream,Baby,Female,Medium,Medium,True,False,False,True,True,True,True
38201,Labrador Retriever,Beagle,True,False,Black,Golden,Adult,Male,Medium,Short,True,True,False,True,True,True,True
38306,Pit Bull Terrier,Mixed Breed,True,False,Black,White / Cream,Adult,Female,Large,Short,True,True,False,True,True,True,True
38316,Beagle,Hound,True,False,Sable,White / Cream,Senior,Female,Small,Short,True,True,True,True,True,True,True
38441,Boxer,Pit Bull Terrier,True,False,Bicolor,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
38453,Collie,Labrador Retriever,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Large,Short,True,True,False,True,True,True,True
38523,Beagle,Terrier,True,False,Black,White / Cream,Senior,Female,Small,Short,True,True,False,True,True,True,True
38553,Border Collie,Shepherd,True,False,Black,White / Cream,Adult,Male,Medium,Medium,True,False,False,True,True,True,True
38569,Cocker Spaniel,Black Labrador Retriever,True,False,Black,White / Cream,Senior,Female,Medium,Short,True,True,False,True,True,True,True
38577,Labrador Retriever,Mixed Breed,True,False,White / Cream,Gray / Blue / Silver,Adult,Male,Medium,Short,True,True,False,True,True,True,True
38677,Hound,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Female,Medium,Short,True,True,False,True,True,True,True
38712,Beagle,Shepherd,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Medium,True,True,False,True,False,True,True
38722,Pointer,Cattle Dog,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,True,True,False,True,False,False,False
38754,Harrier,Dachshund,True,False,Red / Chestnut / Orange,White / Cream,Adult,Female,Large,Short,True,False,False,True,False,False,False
38758,Boxer,Hound,True,False,Brindle,White / Cream,Adult,Male,Large,Short,True,True,False,True,False,False,False
39065,Collie,Great Pyrenees,True,False,Bicolor,Black,Baby,Female,Medium,Medium,True,False,False,True,True,True,True
39132,American Staffordshire Terrier,Mastiff,True,False,Apricot / Beige,Yellow / Tan / Blond / Fawn,Adult,Female,Large,Short,True,False,False,True,True,False,False
39140,Pit Bull Terrier,Staffordshire Bull Terrier,True,False,Golden,Red / Chestnut / Orange,Adult,Female,Medium,Short,True,False,False,True,True,True,False
39508,Feist,Hound,True,False,Bicolor,Black,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
39617,Pit Bull Terrier,Boxer,True,False,Apricot / Beige,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
39618,Pit Bull Terrier,Boxer,True,False,Apricot / Beige,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
39818,Hound,Shepherd,True,False,Black,Brindle,Baby,Female,Medium,Short,False,False,False,True,True,True,True
39914,German Shepherd Dog,Husky,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Medium,True,True,False,False,True,True,False
39934,Hound,Feist,True,False,Apricot / Beige,Bicolor,Baby,Female,Medium,Medium,False,False,False,True,True,True,True
39940,Jack Russell Terrier,Wirehaired Terrier,True,False,Black,White / Cream,Baby,Male,Small,Wire,True,True,False,True,True,True,True
39988,Border Collie,Australian Cattle Dog / Blue Heeler,True,False,Black,White / Cream,Young,Male,Medium,Medium,True,True,False,True,True,True,False
40027,Labrador Retriever,American Bulldog,True,False,Black,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
40038,American Bulldog,Australian Cattle Dog / Blue Heeler,True,False,Brown / Chocolate,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
40040,American Bulldog,Australian Cattle Dog / Blue Heeler,True,False,Brown / Chocolate,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
40041,American Bulldog,Australian Cattle Dog / Blue Heeler,True,False,Merle (Red),Merle (Red),Baby,Male,Medium,Short,False,False,False,True,True,True,True
40045,American Bulldog,Australian Cattle Dog / Blue Heeler,True,False,Red / Chestnut / Orange,White / Cream,Baby,Female,Medium,Short,False,False,False,True,True,True,True
40048,American Bulldog,Australian Cattle Dog / Blue Heeler,True,False,Brown / Chocolate,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
40093,Boxer,Hound,True,False,Brindle,White / Cream,Baby,Female,Medium,Short,False,False,False,True,True,True,True
40097,Redbone Coonhound,Beagle,True,False,Red / Chestnut / Orange,White / Cream,Baby,Male,Medium,Short,False,True,False,True,True,True,True
